TIME	RATE	ERROR
47458.05617	270.3233	6.73099
47458.05635	277.99722	6.71671
47458.05654	263.3094	6.66239
47458.05672	259.42947	6.62268
47458.05691	261.68753	6.65943
47458.05709	274.8243	6.72936
47458.05728	285.68045	6.80005
47458.05746	278.25555	6.81624
47458.07432	246.32861	6.51013
47458.0745	261.1282	6.60772
47458.07469	261.67813	6.60997
47458.07487	249.19131	6.59131
47458.07506	238.26634	6.46074
47458.07524	251.35217	6.48982
47458.07543	246.27835	6.50466
47458.07561	250.212	6.4957
47458.0758	255.87854	6.51792
47458.07598	262.8839	6.61379
47458.07617	242.51038	6.51734
47458.07635	256.7986	6.52005
47458.07654	258.36368	6.52872
47458.07672	252.5597	6.46973
47458.07691	259.26202	6.53247
47458.07709	255.90988	6.52851
47458.07728	256.33374	6.5231
47458.07746	255.30334	6.58236
47458.11172	321.51654	6.96716
47458.1119	324.96533	6.97964
47458.11209	316.02335	6.95164
47458.11228	317.31488	6.92608
47458.11246	320.99725	7.02387
47458.11265	311.9406	6.91152
47458.11283	308.80853	6.93621
47458.11302	323.38104	6.94016
47458.1132	318.408	6.89209
47458.11339	305.46332	6.8294
47458.11357	313.68924	6.87367
47458.11376	324.53568	6.90788
47458.11394	333.01968	6.95828
47458.11413	318.62167	6.90118
47458.11431	318.9466	6.92704
47458.1145	313.12445	6.90573
47458.11468	318.33832	6.89658
47458.11487	327.2303	6.94565
47458.11505	329.7069	6.96951
47458.11524	330.13007	7.02405
47458.11542	320.20685	6.8912
47458.11561	331.50885	7.01224
47458.11579	328.1053	7.01078
47458.11598	325.8302	6.92035
47458.11616	340.71652	6.9978
47458.11635	340.87564	7.01878
47458.11653	311.72772	6.86433
47458.11672	312.98737	6.93503
47458.1169	334.1923	7.04386
47458.11709	350.05008	7.08392
47458.11727	341.22333	7.05729
47458.11746	349.2351	7.09944
47458.11765	319.40826	6.94544
47458.11783	327.6494	7.00956
47458.11802	334.62845	7.05813
47458.1182	333.65906	7.04055
47458.11839	337.65747	7.04014
47458.11857	347.43073	7.09233
47458.11876	361.35144	7.26601
47458.11894	329.22086	6.98115
47458.11913	344.05716	7.0565
47458.11931	340.4789	7.12207
47458.1195	362.4739	7.23453
47458.11968	326.18826	7.00155
47458.11987	333.8562	6.97084
47458.12005	346.52005	7.13543
47458.12024	356.0992	7.20956
47458.12042	359.89682	7.23105
47458.12061	364.34506	7.20409
47458.12079	362.0971	7.17067
47458.12098	364.50076	7.16886
47458.12116	359.40427	7.23177
47458.12135	361.36145	7.1874
47458.12153	358.7009	7.15688
47458.12172	351.95682	7.24578
47458.1219	344.10248	7.09834
47458.12209	357.87164	7.16519
47458.12227	368.20724	7.21039
47458.12246	337.37213	7.10639
47458.12264	350.25247	7.13126
47458.12283	366.19144	7.19525
47458.12302	353.14716	7.10915
47458.1232	334.873	7.0455
47458.12339	364.8181	7.27515
47458.12357	343.61197	7.11083
47458.12376	372.17755	7.23887
47458.12394	353.3048	7.25471
47458.12413	339.43585	7.01592
47458.12431	354.39578	7.26002
47458.1245	356.35626	7.15761
47458.12468	343.288	7.17484
47458.12487	376.32605	7.2911
47458.12505	357.9148	7.26089
47458.12524	343.126	7.11461
47458.12542	350.88174	7.2059
47458.12561	374.22778	7.34671
47458.12579	357.90073	7.2103
47458.12598	321.4228	7.01573
47458.17986	155.09447	4.69914
47458.18005	147.82196	4.59625
47458.18023	141.4466	4.53392
47458.18042	148.52582	4.63567
47458.1806	146.19618	4.61188
47458.18079	147.96835	4.59476
47458.18097	140.70207	4.6428
47458.18116	133.16576	4.52375
47458.18134	127.05975	4.47177
47458.18153	137.12515	4.55213
47458.18171	143.29382	4.5488
47458.1819	146.92471	4.53531
47458.18208	142.71535	4.54971
47458.18227	151.61398	4.6345
47458.18245	139.57437	4.50515
47458.18264	144.76561	4.55182
47458.18283	133.24545	4.50024
47458.18301	136.44908	4.52406
47458.1832	146.87263	4.58304
47458.18338	138.67815	4.45499
47458.18357	138.8888	4.52526
47458.18375	132.45831	4.50925
47458.18394	143.59465	4.53577
47458.18412	146.62599	4.55719
47458.18431	135.3142	4.46947
47458.18449	141.77191	4.55588
47458.18468	141.21725	4.50532
47458.18486	136.25284	4.49928
47458.18505	134.50505	4.51521
47458.18523	123.38259	4.42455
47458.18542	134.57663	4.49052
47458.1856	136.651	4.51308
47458.18579	125.629	4.43214
47458.18597	132.88646	4.53778
47458.18616	135.15471	4.46407
47458.18634	138.6392	4.46802
47458.18653	130.38783	4.47209
47458.18671	138.47586	4.49466
47458.1869	151.77176	4.56519
47458.18708	141.97281	4.49252
47458.18727	134.32323	4.496
47458.18745	130.17117	4.45005
47458.18764	138.00687	4.51416
47458.18782	143.31416	4.52159
47458.18801	129.89095	4.4491
47458.1882	131.64522	4.48718
47458.18838	140.56384	4.52182
47458.18857	130.7952	4.49052
47458.18875	135.82451	4.51126
47458.18894	132.19911	4.46147
47458.18912	135.18884	4.55266
47458.18931	137.89565	4.48112
47458.18949	135.94081	4.51296
47458.18968	132.45198	4.47218
47458.18986	119.95949	4.40531
47458.19005	127.61827	4.43979
47458.19023	140.38121	4.52758
47458.19042	128.86472	4.46215
47458.1906	119.17718	4.47578
47458.19079	139.2737	4.5585
47458.19097	136.12105	4.55895
47458.19116	137.33241	4.56018
47458.19134	130.41542	4.48195
47458.19153	135.62999	4.51445
47458.19171	136.25005	4.54365
47458.1919	130.3168	4.43992
47458.19208	132.0204	4.45443
47458.19227	138.96558	4.53815
47458.19245	126.78735	4.53662
47458.19264	139.81583	4.6087
47458.19282	127.70451	4.52231
47458.19301	133.89113	4.52892
47458.19319	128.32784	4.48046
47458.19338	139.49768	4.59163
47458.19357	140.07214	4.55076
47458.19375	141.60167	4.57774
47458.19394	127.64993	4.57201
47458.19412	140.20174	4.59516
47458.19431	120.78526	4.51023
47458.19449	134.87929	4.58975
47458.46077	159.95427	4.85351
47458.46095	138.2704	6.23739
