Time	Count	Error
49853.09291303531	7.375	0.6789238
49853.093098220495	7.375	0.6789238
49853.093098220495	5.9375	0.60917467
49853.09328340568	8.5	0.72886896
49853.09328340568	6.5625	0.64043444
49853.093468590865	8.375	0.7234898
49853.093468590865	7.375	0.6789238
49853.09365377605	6.25	0.625
49853.09365377605	8.9375	0.7473913
49853.093838961235	7.4375	0.6817945
49853.093838961235	8.1875	0.7153452
49853.09402414642	6.875	0.65550554
49853.09402414642	7.5	0.6846532
49853.12143155383	0.0	0.0
49853.121616739016	6.5	0.63737744
49853.121616739016	8.3125	0.72078514
49853.1218019242	6.9375	0.6584784
49853.1218019242	8.4375	0.72618437
49853.121987109385	6.5625	0.64043444
49853.121987109385	8.6875	0.73686415
49853.12217229457	6.75	0.649519
49853.12217229457	9.25	0.76034534
49853.122357479755	7.1875	0.67023784
49853.122357479755	8.0625	0.70986354
49853.12254266494	6.9375	0.6584784
49853.12254266494	7.4375	0.6817945
49853.122727850125	6.3125	0.6281172
49853.122727850125	7.5625	0.6875
49853.12291303531	7.1875	0.67023784
49853.12291303531	7.125	0.6673174
49853.123098220494	6.8125	0.65251917
49853.123098220494	7.625	0.69033504
49853.12328340568	6.4375	0.6343057
49853.12328340568	7.25	0.6731456
49853.12346859087	5.75	0.59947896
49853.12346859087	7.0625	0.6643841
49853.123653776056	5.75	0.59947896
49853.123653776056	8.25	0.7180703
49853.12383896124	8.0625	0.70986354
49853.12383896124	5.25	0.572822
49853.124024146426	8.5625	0.7315437
49853.124024146426	5.5625	0.5896238
49853.12420933161	5.5	0.586302
49853.12420933161	6.9375	0.6584784
49853.124394516795	6.928565	0.7034892
49853.124394516795	6.2857084	0.6700588
49853.12457970198	6.3125	0.6281172
49853.12457970198	7.5	0.6846532
49853.124764887165	6.5625	0.64043444
49853.124764887165	6.8125	0.65251917
49853.12495007235	5.625	0.59292704
49853.12495007235	7.0625	0.6643841
49853.125135257535	7.875	0.70156074
49853.125135257535	6.375	0.631219
49853.12532044272	6.3125	0.6281172
49853.12532044272	7.5625	0.6875
49853.125505627904	6.625	0.6434769
49853.125505627904	8.4375	0.72618437
49853.12569081309	5.75	0.59947896
49853.12569081309	7.125	0.6673174
49853.125875998274	6.625	0.6434769
49853.125875998274	7.625	0.69033504
49853.12606118346	5.625	0.59292704
49853.12606118346	6.1875	0.6218671
49853.12624636864	6.0	0.61237246
49853.12624636864	6.125	0.61871845
49853.12643155383	6.4375	0.6343057
49853.12643155383	8.125	0.71260965
49853.12661673901	7.9375	0.7043392
49853.12661673901	8.6875	0.73686415
49853.1268019242	6.6875	0.646505
49853.1268019242	7.3125	0.6760409
49853.12698710938	7.875	0.70156074
49853.12698710938	6.3125	0.6281172
49853.12717229457	7.4375	0.6817945
49853.12717229457	6.1875	0.6218671
49853.12735747976	6.875	0.65550554
49853.12735747976	7.875	0.70156074
49853.127542664944	5.875	0.60596
49853.127542664944	9.0	0.75
49853.12772785013	6.5625	0.64043444
49853.12772785013	7.1875	0.67023784
49853.127913035314	6.5625	0.64043444
49853.127913035314	7.625	0.69033504
49853.1280982205	6.1875	0.6218671
49853.1280982205	8.1875	0.7153452
49853.128283405684	7.4375	0.6817945
49853.128283405684	7.5	0.6846532
49853.12846859087	7.8125	0.69877124
49853.12846859087	6.5	0.63737744
49853.12865377605	8.3125	0.72078514
49853.12865377605	6.5625	0.64043444
49853.12883896124	8.43533	0.8393467
49853.12883896124	7.683667	0.8010777
49853.1468019242	10.222964	0.9217736
49853.1468019242	8.394466	0.8352806
49853.14698710939	9.3125	0.7629097
49853.14698710939	8.9375	0.7473913
49853.15346859087	8.6875	0.73686415
49853.15346859087	8.125	0.71260965
49853.153653776055	5.8125	0.6027282
49853.153653776055	9.375	0.76546556
49853.15383896124	6.875	0.65550554
49853.15383896124	8.6875	0.73686415
49853.154024146424	7.1875	0.67023784
49853.154024146424	8.0	0.70710677
49853.15420933161	7.5	0.6846532
49853.15420933161	6.3125	0.6281172
49853.154394516794	7.8125	0.69877124
49853.154394516794	8.0625	0.70986354
49853.15457970198	7.9375	0.7043392
49853.15457970198	7.6875	0.6931585
49853.154764887164	8.0625	0.70986354
49853.154764887164	9.5	0.77055174
49853.15495007235	9.3125	0.7629097
49853.15495007235	7.375	0.6789238
49853.15513525753	7.875	0.70156074
49853.15513525753	7.3125	0.6760409
49853.15532044272	7.5625	0.6875
49853.15532044272	8.4375	0.72618437
49853.1555056279	7.0	0.6614378
49853.1555056279	8.25	0.7180703
49853.15569081309	7.9375	0.7043392
49853.15569081309	8.125	0.71260965
49853.15587599827	7.625	0.69033504
49853.15587599827	7.0625	0.6643841
49853.15606118346	7.9375	0.7043392
49853.15606118346	6.75	0.649519
49853.15624636864	8.0	0.70710677
49853.15624636864	6.5625	0.64043444
49853.15643155383	6.25	0.625
49853.15643155383	7.75	0.69597054
49853.15661673902	8.125	0.71260965
49853.15661673902	6.3125	0.6281172
49853.156801924204	8.1875	0.7153452
49853.156801924204	6.875	0.65550554
49853.15698710939	7.625	0.69033504
49853.15698710939	5.9375	0.60917467
49853.157172294574	8.3125	0.72078514
49853.157172294574	8.5625	0.7315437
49853.15735747976	6.375	0.631219
49853.15735747976	7.8125	0.69877124
49853.15754266494	7.3125	0.6760409
49853.15754266494	7.9375	0.7043392
49853.15772785013	7.25	0.6731456
49853.15772785013	7.5	0.6846532
49853.15791303531	7.875	0.70156074
49853.15791303531	9.4375	0.7680129
49853.1580982205	6.8125	0.65251917
49853.1580982205	9.375	0.76546556
49853.15828340568	7.875	0.70156074
49853.15828340568	7.25	0.6731456
49853.15846859087	6.875	0.65550554
49853.15846859087	7.6875	0.6931585
49853.15865377605	7.875	0.70156074
49853.15865377605	6.6875	0.646505
49853.15883896124	7.75	0.69597054
49853.15883896124	6.5	0.63737744
49853.15902414642	8.4375	0.72618437
49853.15902414642	6.625	0.6434769
49853.15920933161	7.5625	0.6875
49853.15920933161	6.3125	0.6281172
49853.15939451679	7.125	0.6673174
49853.15939451679	6.875	0.65550554
49853.159579701976	7.0	0.6614378
49853.159579701976	7.4375	0.6817945
49853.15976488716	8.0625	0.70986354
49853.15976488716	6.75	0.649519
49853.159950072346	8.75	0.73951
49853.159950072346	6.5	0.63737744
49853.16013525753	6.9375	0.6584784
49853.16013525753	6.75	0.649519
49853.16032044272	7.5	0.6846532
49853.16032044272	6.625	0.6434769
49853.16050562791	7.5	0.6846532
49853.16050562791	7.0625	0.6643841
49853.16069081309	8.375	0.7234898
49853.16069081309	7.5625	0.6875
49853.18661673902	46.473186	32.861507
49853.18717229457	8.1875	0.7153452
49853.18717229457	7.75	0.69597054
49853.18735747976	7.75	0.69597054
49853.18735747976	6.8125	0.65251917
49853.18754266494	7.5	0.6846532
49853.18754266494	7.4375	0.6817945
49853.18772785013	7.875	0.70156074
49853.18772785013	7.625	0.69033504
49853.18791303531	5.875	0.60596
49853.18791303531	7.875	0.70156074
49853.1880982205	8.0625	0.70986354
49853.1880982205	6.4375	0.6343057
49853.18828340568	7.5	0.6846532
49853.18828340568	7.75	0.69597054
49853.188468590866	7.9375	0.7043392
49853.188468590866	9.0625	0.75259966
49853.18865377605	6.625	0.6434769
49853.18865377605	8.3125	0.72078514
49853.188838961236	7.8125	0.69877124
49853.188838961236	7.1875	0.67023784
49853.18902414642	9.0625	0.75259966
49853.18902414642	7.125	0.6673174
49853.189209331606	7.75	0.69597054
49853.189209331606	8.0625	0.70986354
49853.18939451679	7.3125	0.6760409
49853.18939451679	8.6875	0.73686415
49853.189579701975	8.375	0.7234898
49853.189579701975	7.9375	0.7043392
49853.18976488717	6.5625	0.64043444
49853.18976488717	7.625	0.69033504
49853.18995007235	8.0	0.70710677
49853.18995007235	8.0625	0.70986354
49853.19013525754	6.75	0.649519
49853.19013525754	8.8125	0.7421464
49853.19032044272	9.25	0.76034534
49853.19032044272	8.4375	0.72618437
49853.19050562791	8.5	0.72886896
49853.19050562791	6.4375	0.6343057
49853.19069081309	8.25	0.7180703
49853.19069081309	8.0625	0.70986354
49853.190875998276	9.375	0.76546556
49853.190875998276	8.25	0.7180703
49853.19106118346	7.3125	0.6760409
49853.19106118346	8.125	0.71260965
49853.191246368646	7.5	0.6846532
49853.191246368646	7.375	0.6789238
49853.19143155383	6.0	0.61237246
49853.19143155383	7.5625	0.6875
49853.191616739015	7.0	0.6614378
49853.191616739015	7.1875	0.67023784
49853.1918019242	8.125	0.71260965
49853.1918019242	6.125	0.61871845
49853.191987109385	6.6875	0.646505
49853.191987109385	6.125	0.61871845
49853.19217229457	7.375	0.6789238
49853.19217229457	8.125	0.71260965
49853.192357479755	6.6875	0.646505
49853.192357479755	7.25	0.6731456
49853.19254266494	7.375	0.6789238
49853.19254266494	7.8125	0.69877124
49853.192727850124	7.625	0.69033504
49853.192727850124	7.4375	0.6817945
49853.19291303531	7.8125	0.69877124
49853.19291303531	6.5	0.63737744
49853.193098220494	8.5	0.72886896
49853.193098220494	5.75	0.59947896
49853.19328340568	8.3125	0.72078514
49853.19328340568	6.5625	0.64043444
49853.19346859087	8.375	0.7234898
49853.19346859087	6.6875	0.646505
49853.193653776056	5.5625	0.5896238
49853.193653776056	9.125	0.7551904
49853.19383896124	7.6875	0.6931585
49853.19383896124	8.125	0.71260965
49853.194024146425	8.4375	0.72618437
49853.194024146425	6.875	0.65550554
49853.19420933161	7.0625	0.6643841
49853.19420933161	7.625	0.69033504
49853.194394516795	7.862933	0.8109997
49853.194394516795	6.8591547	0.757467
49853.21717229457	5.7253566	0.6892519
49853.21717229457	5.2274995	0.658603
49853.217357479756	6.375	0.631219
49853.217357479756	6.0	0.61237246
49853.219764887166	5.5625	0.5896238
49853.219764887166	5.0625	0.5625
49853.21995007235	5.25	0.572822
49853.21995007235	6.625	0.6434769
49853.220135257536	4.875	0.551985
49853.220135257536	7.0	0.6614378
49853.22032044272	5.5	0.586302
49853.22032044272	6.375	0.631219
49853.220505627905	5.375	0.57960117
49853.220505627905	5.0625	0.5625
49853.22069081309	5.4375	0.5829612
49853.22069081309	6.25	0.625
49853.220875998275	4.25	0.5153882
49853.220875998275	6.3125	0.6281172
49853.22106118346	4.75	0.5448624
49853.22106118346	5.875	0.60596
49853.221246368645	4.6875	0.5412659
49853.221246368645	7.3125	0.6760409
49853.22143155383	5.125	0.5659616
49853.22143155383	6.1875	0.6218671
49853.221616739014	4.25	0.5153882
49853.221616739014	6.5	0.63737744
49853.2218019242	5.9375	0.60917467
49853.2218019242	5.5625	0.5896238
49853.221987109384	4.8125	0.5484353
49853.221987109384	5.875	0.60596
49853.22217229457	6.125	0.61871845
49853.22217229457	5.5	0.586302
49853.22235747975	6.6875	0.646505
49853.22235747975	5.875	0.60596
49853.22254266494	5.125	0.5659616
49853.22254266494	7.375	0.6789238
49853.22272785012	5.625	0.59292704
49853.22272785012	5.75	0.59947896
49853.222913035315	4.4375	0.52663434
49853.222913035315	6.4375	0.6343057
49853.2230982205	4.5	0.53033006
49853.2230982205	5.0	0.559017
49853.223283405685	5.375	0.57960117
49853.223283405685	5.625	0.59292704
49853.22346859087	5.0625	0.5625
49853.22346859087	5.625	0.59292704
49853.223653776055	4.9375	0.55551213
49853.223653776055	5.5625	0.5896238
49853.22383896124	5.5	0.586302
49853.22383896124	4.6875	0.5412659
49853.224024146424	4.875	0.551985
49853.224024146424	5.6875	0.596212
49853.22420933161	5.0	0.559017
49853.22420933161	5.3125	0.5762215
49853.224394516794	5.4375	0.5829612
49853.224394516794	6.8125	0.65251917
49853.22457970198	6.0625	0.6155536
49853.22457970198	6.3125	0.6281172
49853.22476488716	5.375	0.57960117
49853.22476488716	5.5	0.586302
49853.22495007235	5.1875	0.5694021
49853.22495007235	5.25	0.572822
49853.22513525753	5.25	0.572822
49853.22513525753	4.6875	0.5412659
49853.22532044272	5.625	0.59292704
49853.22532044272	4.5625	0.5340002
49853.2255056279	4.75	0.5448624
49853.2255056279	5.9375	0.60917467
49853.22569081309	5.3125	0.5762215
49853.22569081309	4.125	0.5077524
49853.22587599827	5.1875	0.5694021
49853.22587599827	4.1875	0.5115845
49853.22606118346	5.5625	0.5896238
49853.22606118346	5.75	0.59947896
49853.22624636864	5.7695756	0.6015199
49853.22624636864	4.201756	0.51332617
49853.320135257534	7.3125	0.6760409
49853.320135257534	8.375	0.7234898
49853.32032044272	7.875	0.70156074
49853.32032044272	7.75	0.69597054
49853.320505627904	8.3125	0.72078514
49853.320505627904	7.875	0.70156074
49853.32069081309	7.5625	0.6875
49853.32069081309	9.5	0.77055174
49853.32087599827	7.75	0.69597054
49853.32087599827	7.6875	0.6931585
49853.32106118346	7.5	0.6846532
49853.32106118346	8.3125	0.72078514
49853.32124636864	9.0	0.75
49853.32124636864	7.0625	0.6643841
49853.32143155383	8.4375	0.72618437
49853.32143155383	9.375	0.76546556
49853.32161673901	8.375	0.7234898
49853.32161673901	8.3125	0.72078514
49853.3218019242	7.6875	0.6931585
49853.3218019242	6.625	0.6434769
49853.32198710939	7.8125	0.69877124
49853.32198710939	8.5625	0.7315437
49853.322172294575	7.9375	0.7043392
49853.322172294575	6.875	0.65550554
49853.32235747976	7.1875	0.67023784
49853.32235747976	6.625	0.6434769
49853.322542664944	6.5625	0.64043444
49853.322542664944	8.125	0.71260965
49853.32272785013	6.875	0.65550554
49853.32272785013	7.25	0.6731456
49853.322913035314	7.5625	0.6875
49853.322913035314	7.3125	0.6760409
49853.3230982205	6.9375	0.6584784
49853.3230982205	7.125	0.6673174
49853.32328340568	6.25	0.625
49853.32328340568	6.375	0.631219
49853.32346859087	5.3125	0.5762215
49853.32346859087	8.9375	0.7473913
49853.32365377605	5.875	0.60596
49853.32365377605	7.9375	0.7043392
49853.32383896124	7.25	0.6731456
49853.32383896124	6.0625	0.6155536
49853.32402414642	5.9375	0.60917467
49853.32402414642	7.875	0.70156074
49853.32420933161	6.0625	0.6155536
49853.32420933161	7.75	0.69597054
49853.32439451679	6.875	0.65550554
49853.32439451679	7.0625	0.6643841
49853.32457970198	7.25	0.6731456
49853.32457970198	7.75	0.69597054
49853.32476488716	5.9375	0.60917467
49853.32476488716	7.5	0.6846532
49853.32495007235	6.5625	0.64043444
49853.32495007235	6.9375	0.6584784
49853.32513525753	6.125	0.61871845
49853.32513525753	6.4375	0.6343057
49853.32532044272	8.125	0.71260965
49853.32532044272	7.0	0.6614378
49853.3255056279	6.6875	0.646505
49853.3255056279	5.4375	0.5829612
49853.325690813086	8.3125	0.72078514
49853.325690813086	6.125	0.61871845
49853.32587599828	6.4375	0.6343057
49853.32587599828	8.4375	0.72618437
49853.32606118346	7.6875	0.6931585
49853.32606118346	6.6875	0.646505
49853.32624636865	7.9375	0.7043392
49853.32624636865	5.9375	0.60917467
49853.32643155383	8.375	0.7234898
49853.32643155383	6.4375	0.6343057
49853.32661673902	8.125	0.71260965
49853.32661673902	5.875	0.60596
49853.3268019242	6.6875	0.646505
49853.3268019242	5.625	0.59292704
49853.32698710939	7.625	0.69033504
49853.32698710939	6.5	0.63737744
49853.32717229457	6.8125	0.65251917
49853.32717229457	7.0625	0.6643841
49853.32735747976	6.8125	0.65251917
49853.32735747976	7.125	0.6673174
49853.32754266494	7.25	0.6731456
49853.32754266494	6.9375	0.6584784
49853.32772785013	6.5	0.63737744
49853.32772785013	6.0625	0.6155536
49853.32791303531	6.1875	0.6218671
49853.32791303531	7.4375	0.6817945
49853.328098220496	7.125	0.6673174
49853.328098220496	7.5625	0.6875
49853.32828340568	7.5	0.6846532
49853.32828340568	7.8125	0.69877124
49853.328468590866	6.1875	0.6218671
49853.328468590866	8.375	0.7234898
49853.32865377605	5.3125	0.5762215
49853.32865377605	7.4375	0.6817945
49853.328838961235	6.9375	0.6584784
49853.328838961235	6.375	0.631219
49853.32902414642	7.4375	0.6817945
49853.32902414642	6.25	0.625
49853.329209331605	6.0	0.61237246
49853.329209331605	8.25	0.7180703
49853.3293945168	6.8125	0.65251917
49853.3293945168	6.1875	0.6218671
49853.32957970198	6.8125	0.65251917
49853.32957970198	7.1875	0.67023784
49853.32976488717	6.1875	0.6218671
49853.32976488717	7.25	0.6731456
49853.32995007235	6.1875	0.6218671
49853.32995007235	8.0	0.70710677
49853.330135257536	7.6875	0.6931585
49853.330135257536	7.1875	0.67023784
49853.33032044272	6.9375	0.6584784
49853.33032044272	6.875	0.65550554
49853.330505627906	6.8125	0.65251917
49853.330505627906	7.0	0.6614378
49853.33069081309	8.1875	0.7153452
49853.33069081309	8.0	0.70710677
49853.330875998276	6.1875	0.6218671
49853.330875998276	6.1875	0.6218671
49853.33106118346	6.9375	0.6584784
49853.33106118346	5.25	0.572822
49853.331246368645	7.0367665	0.6649119
49853.331246368645	5.843029	0.6058939
49853.356987109386	7.2238026	1.0890292
49853.356987109386	9.640379	1.0915579
49853.35717229457	8.9375	0.7473913
49853.35717229457	8.0	0.70710677
49853.357357479756	8.125	0.71260965
49853.357357479756	6.625	0.6434769
49853.35754266494	9.0	0.75
49853.35754266494	6.9375	0.6584784
49853.357727850125	9.75	0.78062475
49853.357727850125	6.8125	0.65251917
49853.35791303531	8.375	0.7234898
49853.35791303531	7.6875	0.6931585
49853.358098220495	7.125	0.6673174
49853.358098220495	8.75	0.73951
49853.35828340568	7.4375	0.6817945
49853.35828340568	6.375	0.631219
49853.358468590865	7.9375	0.7043392
49853.358468590865	7.0	0.6614378
49853.35865377605	8.8125	0.7421464
49853.35865377605	7.5625	0.6875
49853.35883896124	8.5	0.72886896
49853.35883896124	7.6875	0.6931585
49853.359024146426	8.5625	0.7315437
49853.359024146426	7.1875	0.67023784
49853.35920933161	8.375	0.7234898
49853.35920933161	9.4375	0.7680129
49853.359394516796	8.5	0.72886896
49853.359394516796	10.0	0.7905694
49853.35957970198	8.75	0.73951
49853.35957970198	6.6875	0.646505
49853.359764887166	6.75	0.649519
49853.359764887166	8.3125	0.72078514
49853.35995007235	7.25	0.6731456
49853.35995007235	7.125	0.6673174
49853.360135257535	9.0625	0.75259966
49853.360135257535	7.0625	0.6643841
49853.36032044272	8.5625	0.7315437
49853.36032044272	6.75	0.649519
49853.387357479754	0.0	0.0
49853.387357479754	0.0	0.0
49853.38754266494	6.0625	0.6155536
49853.38754266494	7.9375	0.7043392
49853.387727850124	8.0	0.70710677
49853.387727850124	7.625	0.69033504
49853.38791303531	6.0	0.61237246
49853.38791303531	7.4375	0.6817945
49853.388098220494	8.0	0.70710677
49853.388098220494	6.6875	0.646505
49853.388283405686	8.4375	0.72618437
49853.388283405686	7.8125	0.69877124
49853.38846859087	6.8125	0.65251917
49853.38846859087	7.75	0.69597054
49853.388653776055	7.9375	0.7043392
49853.388653776055	7.625	0.69033504
49853.38883896124	7.6875	0.6931585
49853.38883896124	7.0625	0.6643841
49853.389024146425	8.0	0.70710677
49853.389024146425	8.3125	0.72078514
49853.38920933161	8.5	0.72886896
49853.38920933161	6.0	0.61237246
49853.389394516795	6.0625	0.6155536
49853.389394516795	7.75	0.69597054
49853.38957970198	8.6875	0.73686415
49853.38957970198	6.5625	0.64043444
49853.389764887164	8.5	0.72886896
49853.389764887164	7.75	0.69597054
49853.38995007235	9.5	0.77055174
49853.38995007235	7.25	0.6731456
49853.390135257534	7.75	0.69597054
49853.390135257534	8.4375	0.72618437
49853.39032044272	7.875	0.70156074
49853.39032044272	8.5625	0.7315437
49853.3905056279	7.875	0.70156074
49853.3905056279	6.6875	0.646505
49853.39069081309	7.3125	0.6760409
49853.39069081309	7.8125	0.69877124
49853.39087599827	7.4375	0.6817945
49853.39087599827	8.625	0.73420876
49853.39106118346	9.4375	0.7680129
49853.39106118346	7.0	0.6614378
49853.39124636864	5.875	0.60596
49853.39124636864	8.125	0.71260965
49853.39143155383	6.8125	0.65251917
49853.39143155383	8.8125	0.7421464
49853.39161673901	8.25	0.7180703
49853.39161673901	7.125	0.6673174
49853.3918019242	6.9375	0.6584784
49853.3918019242	8.625	0.73420876
49853.39198710939	6.5625	0.64043444
49853.39198710939	8.0	0.70710677
49853.392172294574	6.8125	0.65251917
49853.392172294574	8.5625	0.7315437
49853.39235747976	6.375	0.631219
49853.39235747976	8.5625	0.7315437
49853.392542664944	9.1875	0.7577722
49853.392542664944	8.625	0.73420876
49853.39272785013	7.0	0.6614378
49853.39272785013	6.5625	0.64043444
49853.39291303531	7.625	0.69033504
49853.39291303531	7.125	0.6673174
49853.3930982205	7.25	0.6731456
49853.3930982205	10.125	0.79549515
49853.39328340568	8.0625	0.70986354
49853.39328340568	7.25	0.6731456
49853.39346859087	6.6875	0.646505
49853.39346859087	7.9375	0.7043392
49853.39365377605	8.4375	0.72618437
49853.39365377605	6.9375	0.6584784
49853.39383896124	8.75	0.73951
49853.39383896124	8.3125	0.72078514
49853.39402414642	8.625	0.73420876
49853.39402414642	7.9375	0.7043392
49853.39420933161	8.1875	0.7153452
49853.39420933161	7.25	0.6731456
49853.39439451679	8.875	0.74477345
49853.39439451679	7.0625	0.6643841
49853.39457970198	7.0625	0.6643841
49853.39457970198	8.1875	0.7153452
49853.39476488716	9.1875	0.7577722
49853.39476488716	7.5	0.6846532
49853.39495007235	7.1875	0.67023784
49853.39495007235	7.4375	0.6817945
49853.39513525753	7.4375	0.6817945
49853.39513525753	8.8125	0.7421464
49853.395320442716	8.625	0.73420876
49853.395320442716	6.5	0.63737744
49853.3955056279	7.75	0.69597054
49853.3955056279	9.375	0.76546556
49853.39569081309	7.3125	0.6760409
49853.39569081309	9.3125	0.7629097
49853.39587599828	9.0625	0.75259966
49853.39587599828	6.9375	0.6584784
