# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
51804.50860604666  0.00037037037  1.86571e+01  5.39923e-01  1.00000
51804.50934678740  0.00037037037  1.88358e+01  5.42503e-01  1.00000
51804.51008752814  0.00037037037  1.79838e+01  5.30091e-01  1.00000
51804.51082826888  0.00037037037  1.86001e+01  5.39098e-01  1.00000
51804.51156900962  0.00037037037  1.87758e+01  5.41638e-01  1.00000
51804.51230975036  0.00037037037  1.78804e+01  5.28566e-01  1.00000
51804.51305049110  0.00037037037  1.83918e+01  5.36071e-01  1.00000
51804.51379123184  0.00037037037  1.85469e+01  5.38326e-01  1.00000
51804.51453197259  0.00037037037  1.77529e+01  5.26677e-01  1.00000
51804.51527271332  0.00037037037  1.84870e+01  5.37456e-01  1.00000
51804.51601345406  0.00037037037  1.84097e+01  5.36332e-01  1.00000
51804.51675419480  0.00037037037  1.67381e+01  5.11403e-01  1.00000
51804.51749493554  0.00037037037  1.66175e+01  5.09557e-01  1.00000
51804.51823567629  0.00037037037  1.67368e+01  5.11382e-01  1.00000
51804.51897641703  0.00037037037  1.78737e+01  5.28466e-01  1.00000
51804.51971715777  0.00037037037  1.67217e+01  5.11153e-01  1.00000
51804.52045789851  0.00037037037  1.83732e+01  5.35800e-01  1.00000
51804.52119863925  0.00037037037  1.78640e+01  5.28323e-01  1.00000
51804.52193937999  0.00037037037  1.75120e+01  5.23091e-01  1.00000
51804.52268012073  0.00037037037  1.74144e+01  5.21632e-01  1.00000
51804.52342086147  0.00037037037  1.72857e+01  5.19702e-01  1.00000
51804.52416160221  0.00037037037  1.66238e+01  5.09653e-01  1.00000
51804.52490234295  0.00037037037  1.84789e+01  5.37339e-01  1.00000
51804.52564308370  0.00037037037  1.67690e+01  5.11874e-01  1.00000
51804.52638382444  0.00037037037  1.72149e+01  5.18635e-01  1.00000
51804.52712456517  0.00037037037  1.76053e+01  5.24483e-01  1.00000
51804.52786530591  0.00037037037  1.73102e+01  5.20069e-01  1.00000
51804.52860604666  0.00037037037  1.70172e+01  5.15649e-01  1.00000
51804.52934678740  0.00037037037  1.71031e+01  5.16949e-01  1.00000
51804.53008752814  0.00037037037  1.67451e+01  5.11509e-01  1.00000
51804.53082826888  0.00037037037  1.71027e+01  5.16942e-01  1.00000
51804.53156900962  0.00037037037  1.66977e+01  5.10785e-01  1.00000
51804.53230975036  0.00037037037  1.71501e+01  5.17658e-01  1.00000
51804.53305049110  0.00037037037  1.83243e+01  5.35086e-01  1.00000
51804.53379123184  0.00037037037  1.70100e+01  5.15540e-01  1.00000
51804.53453197258  0.00037037037  1.64569e+01  5.07089e-01  1.00000
51804.53527271332  0.00037037037  1.64118e+01  5.06393e-01  1.00000
51804.53601345407  0.00037037037  1.68174e+01  5.12612e-01  1.00000
51804.53675419481  0.00037037037  1.64491e+01  5.06969e-01  1.00000
51804.53749493555  0.00037037037  1.69096e+01  5.14016e-01  1.00000
51804.53823567629  0.00037037037  1.68883e+01  5.13692e-01  1.00000
51804.53897641702  0.00037037037  1.64232e+01  5.06570e-01  1.00000
51804.53971715776  0.00037037037  1.69155e+01  5.14105e-01  1.00000
51804.54027271333  0.00018518518  1.62867e+01  7.13413e-01  1.00000
51804.57768012073  0.00037037037  1.70405e+01  5.16002e-01  1.00000
51804.57842086147  0.00037037037  1.75178e+01  5.23179e-01  1.00000
51804.57916160221  0.00037037037  1.81943e+01  5.33184e-01  1.00000
51804.57990234295  0.00037037037  1.69416e+01  5.14503e-01  1.00000
51804.58064308370  0.00037037037  1.83938e+01  5.36099e-01  1.00000
51804.58138382444  0.00037037037  1.77274e+01  5.26300e-01  1.00000
51804.58212456518  0.00037037037  1.77123e+01  5.26075e-01  1.00000
51804.58286530591  0.00037037037  1.75727e+01  5.23997e-01  1.00000
51804.58360604665  0.00037037037  1.82747e+01  5.34361e-01  1.00000
51804.58434678740  0.00037037037  1.82661e+01  5.34236e-01  1.00000
51804.58508752814  0.00037037037  1.77535e+01  5.26687e-01  1.00000
51804.58582826888  0.00037037037  1.88730e+01  5.43038e-01  1.00000
51804.58656900962  0.00037037037  1.86643e+01  5.40027e-01  1.00000
51804.58730975036  0.00037037037  1.76844e+01  5.25660e-01  1.00000
51804.58805049110  0.00037037037  1.83199e+01  5.35022e-01  1.00000
51804.58879123184  0.00037037037  1.77232e+01  5.26236e-01  1.00000
51804.58953197258  0.00037037037  1.92161e+01  5.47952e-01  1.00000
51804.59027271332  0.00037037037  1.81233e+01  5.32143e-01  1.00000
51804.59101345406  0.00037037037  1.76485e+01  5.25127e-01  1.00000
51804.59175419481  0.00037037037  1.78793e+01  5.28549e-01  1.00000
51804.59249493555  0.00037037037  1.72814e+01  5.19637e-01  1.00000
51804.59323567629  0.00037037037  1.86801e+01  5.40256e-01  1.00000
51804.59397641703  0.00037037037  1.76917e+01  5.25769e-01  1.00000
51804.59471715777  0.00037037037  1.75389e+01  5.23493e-01  1.00000
51804.59545789851  0.00037037037  1.85156e+01  5.37872e-01  1.00000
51804.59619863925  0.00037037037  1.72318e+01  5.18890e-01  1.00000
51804.59693937999  0.00037037037  1.82751e+01  5.34367e-01  1.00000
51804.59768012073  0.00037037037  1.87418e+01  5.41148e-01  1.00000
51804.59842086147  0.00037037037  1.70009e+01  5.15401e-01  1.00000
51804.59916160221  0.00037037037  1.73213e+01  5.20235e-01  1.00000
51804.59990234295  0.00037037037  1.79039e+01  5.28912e-01  1.00000
51804.60064308369  0.00037037037  1.70933e+01  5.16801e-01  1.00000
51804.60138382443  0.00037037037  1.75898e+01  5.24252e-01  1.00000
51804.60212456518  0.00037037037  1.76627e+01  5.25338e-01  1.00000
51804.60286530592  0.00037037037  1.70876e+01  5.16714e-01  1.00000
51804.60360604666  0.00037037037  1.76319e+01  5.24879e-01  1.00000
51804.60434678740  0.00037037037  1.69272e+01  5.14283e-01  1.00000
51804.60508752814  0.00037037037  1.70567e+01  5.16246e-01  1.00000
51804.60582826888  0.00037037037  1.74603e+01  5.22319e-01  1.00000
51804.60647641703  0.00027777778  1.77592e+01  6.08263e-01  1.00000
51804.64749493555  0.00037037037  2.14072e+01  5.78349e-01  1.00000
51804.64823567629  0.00037037037  2.00775e+01  5.60099e-01  1.00000
51804.64897641703  0.00037037037  2.21663e+01  5.88514e-01  1.00000
51804.64971715776  0.00037037037  2.16875e+01  5.82123e-01  1.00000
51804.65045789851  0.00037037037  2.19495e+01  5.85629e-01  1.00000
51804.65119863925  0.00037037037  2.15781e+01  5.80653e-01  1.00000
51804.65193937999  0.00037037037  2.14592e+01  5.79051e-01  1.00000
51804.65268012073  0.00037037037  2.05842e+01  5.67123e-01  1.00000
51804.65342086147  0.00037037037  2.15757e+01  5.80621e-01  1.00000
51804.65416160222  0.00037037037  2.32018e+01  6.02103e-01  1.00000
51804.65490234295  0.00037037037  2.15142e+01  5.79793e-01  1.00000
51804.65564308369  0.00037037037  2.20560e+01  5.87048e-01  1.00000
51804.65638382443  0.00037037037  2.13817e+01  5.78005e-01  1.00000
51804.65712456517  0.00037037037  2.18368e+01  5.84123e-01  1.00000
51804.65786530592  0.00037037037  2.16413e+01  5.81503e-01  1.00000
51804.65851345407  0.00027777778  2.08121e+01  6.58473e-01  1.00000
51804.65934678740  0.00037037037  2.14467e+01  5.78883e-01  1.00000
51804.66008752814  0.00037037037  2.21287e+01  5.88014e-01  1.00000
51804.66082826888  0.00037037037  2.14009e+01  5.78264e-01  1.00000
51804.66156900962  0.00037037037  2.11907e+01  5.75416e-01  1.00000
51804.66230975036  0.00037037037  2.04013e+01  5.64598e-01  1.00000
51804.66305049110  0.00037037037  2.00793e+01  5.60124e-01  1.00000
51804.66379123184  0.00037037037  2.15782e+01  5.80654e-01  1.00000
51804.66453197258  0.00037037037  2.03913e+01  5.64458e-01  1.00000
51804.66527271333  0.00037037037  1.94522e+01  5.51309e-01  1.00000
51804.66601345407  0.00037037037  1.94270e+01  5.50951e-01  1.00000
51804.66675419480  0.00037037037  2.04825e+01  5.65719e-01  1.00000
51804.66749493554  0.00037037037  1.83337e+01  5.35224e-01  1.00000
51804.66823567629  0.00037037037  2.12505e+01  5.76229e-01  1.00000
51804.66897641703  0.00037037037  1.98468e+01  5.56872e-01  1.00000
51804.66971715777  0.00037037037  1.93387e+01  5.49698e-01  1.00000
51804.67045789851  0.00037037037  2.00408e+01  5.59587e-01  1.00000
51804.67119863925  0.00037037037  1.86749e+01  5.40180e-01  1.00000
51804.67193937999  0.00037037037  1.89837e+01  5.44629e-01  1.00000
51804.67268012073  0.00037037037  1.98285e+01  5.56614e-01  1.00000
51804.67314308370  0.00009259259  1.94568e+01  1.10275e+00  1.00000
51804.71749493555  0.00037037037  1.65816e+01  5.09006e-01  1.00000
51804.71823567629  0.00037037037  1.76007e+01  5.24414e-01  1.00000
51804.71897641703  0.00037037037  1.79614e+01  5.29761e-01  1.00000
51804.71971715777  0.00037037037  1.69377e+01  5.14443e-01  1.00000
51804.72045789851  0.00037037037  1.69871e+01  5.15192e-01  1.00000
51804.72119863925  0.00037037037  1.69966e+01  5.15337e-01  1.00000
51804.72193937999  0.00037037037  1.74980e+01  5.22883e-01  1.00000
51804.72268012073  0.00037037037  1.55539e+01  4.92981e-01  1.00000
51804.72342086147  0.00037037037  1.67232e+01  5.11175e-01  1.00000
51804.72416160221  0.00037037037  1.71975e+01  5.18373e-01  1.00000
51804.72490234295  0.00037037037  1.56283e+01  4.94158e-01  1.00000
51804.72564308369  0.00037037037  1.57054e+01  4.95375e-01  1.00000
51804.72638382443  0.00037037037  1.57017e+01  4.95317e-01  1.00000
51804.72712456518  0.00037037037  1.63745e+01  5.05818e-01  1.00000
51804.72786530592  0.00037037037  1.61748e+01  5.02724e-01  1.00000
51804.72860604666  0.00037037037  1.59792e+01  4.99675e-01  1.00000
51804.72934678740  0.00037037037  1.59140e+01  4.98655e-01  1.00000
51804.73008752814  0.00037037037  1.53590e+01  4.89882e-01  1.00000
51804.73082826888  0.00037037037  1.59748e+01  4.99607e-01  1.00000
51804.73156900962  0.00037037037  1.73316e+01  5.20391e-01  1.00000
51804.78730975036  0.00037037037  1.58584e+01  4.97782e-01  1.00000
51804.78805049110  0.00037037037  1.52135e+01  4.87556e-01  1.00000
51804.78879123184  0.00037037037  1.44204e+01  4.74678e-01  1.00000
51804.78953197258  0.00037037037  1.60866e+01  5.01351e-01  1.00000
51804.79027271333  0.00037037037  1.57982e+01  4.96837e-01  1.00000
51804.79101345407  0.00037037037  1.67259e+01  5.11216e-01  1.00000
51804.79175419480  0.00037037037  1.60155e+01  5.00242e-01  1.00000
51804.79249493554  0.00037037037  1.62250e+01  5.03503e-01  1.00000
51804.79323567629  0.00037037037  1.46734e+01  4.78824e-01  1.00000
51804.79397641703  0.00037037037  1.63240e+01  5.05036e-01  1.00000
51804.79471715777  0.00037037037  1.52370e+01  4.87933e-01  1.00000
51804.79545789851  0.00037037037  1.47449e+01  4.79989e-01  1.00000
51804.79619863925  0.00037037037  1.54095e+01  4.90687e-01  1.00000
51804.79693937999  0.00037037037  1.72233e+01  5.18762e-01  1.00000
51804.79768012073  0.00037037037  1.61414e+01  5.02205e-01  1.00000
51804.79842086147  0.00037037037  1.52517e+01  4.88167e-01  1.00000
51804.79916160221  0.00037037037  1.55090e+01  4.92269e-01  1.00000
51804.79990234295  0.00037037037  1.62115e+01  5.03294e-01  1.00000
51804.80064308370  0.00037037037  1.57954e+01  4.96794e-01  1.00000
51804.80138382444  0.00037037037  1.55705e+01  4.93243e-01  1.00000
51804.80212456518  0.00037037037  1.60607e+01  5.00947e-01  1.00000
51804.80286530592  0.00037037037  1.56819e+01  4.95005e-01  1.00000
51804.80360604665  0.00037037037  1.55835e+01  4.93449e-01  1.00000
51804.80434678739  0.00037037037  1.57879e+01  4.96675e-01  1.00000
51804.80508752814  0.00037037037  1.60835e+01  5.01303e-01  1.00000
51804.80573567629  0.00027777778  1.65809e+01  5.87737e-01  1.00000
51804.85712456518  0.00037037037  1.97722e+01  5.55824e-01  1.00000
51804.85786530592  0.00037037037  1.89427e+01  5.44040e-01  1.00000
51804.85860604666  0.00037037037  1.90367e+01  5.45388e-01  1.00000
51804.85934678739  0.00037037037  1.87743e+01  5.41616e-01  1.00000
51804.86008752814  0.00037037037  1.86736e+01  5.40163e-01  1.00000
51804.86082826888  0.00037037037  1.86558e+01  5.39904e-01  1.00000
51804.86156900962  0.00037037037  1.96146e+01  5.53604e-01  1.00000
51804.86230975036  0.00037037037  1.89808e+01  5.44587e-01  1.00000
51804.86305049110  0.00037037037  1.95309e+01  5.52422e-01  1.00000
51804.86379123184  0.00037037037  1.80835e+01  5.31559e-01  1.00000
51804.86453197258  0.00037037037  1.90746e+01  5.45931e-01  1.00000
51804.86527271332  0.00037037037  1.96303e+01  5.53826e-01  1.00000
51804.86601345406  0.00037037037  1.99198e+01  5.57894e-01  1.00000
51804.86675419481  0.00037037037  1.92078e+01  5.47834e-01  1.00000
51804.86749493555  0.00037037037  1.95825e+01  5.53151e-01  1.00000
51804.86823567629  0.00037037037  1.91850e+01  5.47509e-01  1.00000
51804.86897641703  0.00037037037  2.08980e+01  5.71429e-01  1.00000
51804.86971715777  0.00037037037  1.88275e+01  5.42384e-01  1.00000
51804.87045789851  0.00037037037  1.91408e+01  5.46877e-01  1.00000
51804.87119863925  0.00037037037  2.00982e+01  5.60387e-01  1.00000
51804.87193937999  0.00037037037  1.91321e+01  5.46753e-01  1.00000
51804.87240234295  0.00009259259  1.94267e+01  1.10189e+00  1.00000
51804.91175419481  0.00037037037  1.99750e+01  5.58668e-01  1.00000
51804.91249493555  0.00037037037  1.93002e+01  5.49150e-01  1.00000
51804.91323567629  0.00037037037  1.87470e+01  5.41222e-01  1.00000
51804.91397641702  0.00037037037  1.89245e+01  5.43779e-01  1.00000
51804.91471715776  0.00037037037  1.91636e+01  5.47203e-01  1.00000
51804.91545789851  0.00037037037  1.93119e+01  5.49317e-01  1.00000
51804.91619863925  0.00037037037  1.85203e+01  5.37940e-01  1.00000
51804.91693937999  0.00037037037  1.90381e+01  5.45408e-01  1.00000
51804.91768012073  0.00037037037  2.03542e+01  5.63946e-01  1.00000
51804.91842086148  0.00037037037  1.87360e+01  5.41063e-01  1.00000
51804.91916160221  0.00037037037  1.95804e+01  5.53121e-01  1.00000
51804.91990234295  0.00037037037  2.00644e+01  5.59916e-01  1.00000
51804.92064308369  0.00037037037  2.01028e+01  5.60452e-01  1.00000
51804.92138382443  0.00037037037  1.99382e+01  5.58152e-01  1.00000
51804.92212456517  0.00037037037  1.96293e+01  5.53813e-01  1.00000
51804.92286530592  0.00037037037  1.88870e+01  5.43240e-01  1.00000
51804.92360604666  0.00037037037  2.01055e+01  5.60489e-01  1.00000
51804.92434678740  0.00037037037  1.90965e+01  5.46244e-01  1.00000
51804.92508752814  0.00037037037  2.03728e+01  5.64203e-01  1.00000
51804.92582826888  0.00037037037  1.93487e+01  5.49840e-01  1.00000
51804.92656900962  0.00037037037  2.01715e+01  5.61409e-01  1.00000
51804.92730975036  0.00037037037  1.95457e+01  5.52631e-01  1.00000
51804.92805049110  0.00037037037  1.85417e+01  5.38251e-01  1.00000
51804.92879123184  0.00037037037  1.88802e+01  5.43141e-01  1.00000
51804.92953197258  0.00037037037  1.92588e+01  5.48560e-01  1.00000
51804.93027271333  0.00037037037  1.91949e+01  5.47651e-01  1.00000
51804.93101345406  0.00037037037  1.89364e+01  5.43950e-01  1.00000
51804.93175419480  0.00037037037  1.91644e+01  5.47215e-01  1.00000
51804.93249493554  0.00037037037  1.89398e+01  5.43998e-01  1.00000
51804.93323567629  0.00037037037  1.92075e+01  5.47830e-01  1.00000
51804.93397641703  0.00037037037  1.86386e+01  5.39656e-01  1.00000
51804.93471715777  0.00037037037  1.84705e+01  5.37216e-01  1.00000
51804.93545789851  0.00037037037  1.98032e+01  5.56260e-01  1.00000
51804.93619863925  0.00037037037  2.05564e+01  5.66739e-01  1.00000
51804.93693937999  0.00037037037  1.97168e+01  5.55045e-01  1.00000
51804.93768012073  0.00037037037  2.00531e+01  5.59759e-01  1.00000
51804.93842086147  0.00037037037  2.03088e+01  5.63316e-01  1.00000
51804.93888382443  0.00009259259  1.90261e+01  1.09047e+00  1.00000
51805.64323567629  0.00037037037  2.25927e+01  5.94147e-01  1.00000
51805.64397641703  0.00037037037  2.24087e+01  5.91723e-01  1.00000
51805.64471715777  0.00037037037  2.24893e+01  5.92786e-01  1.00000
51805.64545789851  0.00037037037  2.10110e+01  5.72972e-01  1.00000
51805.64619863925  0.00037037037  2.32967e+01  6.03334e-01  1.00000
51805.64693937999  0.00037037037  2.21456e+01  5.88239e-01  1.00000
51805.64768012073  0.00037037037  2.22847e+01  5.90083e-01  1.00000
51805.64842086147  0.00037037037  2.24126e+01  5.91775e-01  1.00000
51805.64916160221  0.00037037037  2.15740e+01  5.80598e-01  1.00000
51805.64990234295  0.00037037037  2.18698e+01  5.84564e-01  1.00000
51805.65064308370  0.00037037037  2.18052e+01  5.83701e-01  1.00000
51805.65138382444  0.00037037037  2.14459e+01  5.78872e-01  1.00000
51805.65212456517  0.00037037037  2.27110e+01  5.95701e-01  1.00000
51805.65286530591  0.00037037037  2.32301e+01  6.02470e-01  1.00000
51805.65360604666  0.00037037037  2.15199e+01  5.79870e-01  1.00000
51805.65434678740  0.00037037037  2.35809e+01  6.07002e-01  1.00000
51805.65508752814  0.00037037037  2.11101e+01  5.74322e-01  1.00000
51805.65582826888  0.00037037037  2.21242e+01  5.87954e-01  1.00000
51805.65656900962  0.00037037037  2.21458e+01  5.88241e-01  1.00000
51805.65730975036  0.00037037037  2.16695e+01  5.81881e-01  1.00000
51805.65805049110  0.00037037037  2.28882e+01  5.98020e-01  1.00000
51805.65879123184  0.00037037037  2.24245e+01  5.91931e-01  1.00000
51805.65953197258  0.00037037037  2.29032e+01  5.98217e-01  1.00000
51805.66027271332  0.00037037037  2.16996e+01  5.82285e-01  1.00000
51805.66101345407  0.00037037037  2.27595e+01  5.96337e-01  1.00000
51805.66175419481  0.00037037037  2.30337e+01  5.99918e-01  1.00000
51805.66249493555  0.00037037037  2.20483e+01  5.86945e-01  1.00000
51805.66342086147  0.00037037037  2.22685e+01  5.89869e-01  1.00000
51805.66416160221  0.00037037037  2.20523e+01  5.86998e-01  1.00000
51805.66490234296  0.00037037037  2.23426e+01  5.90850e-01  1.00000
51805.66564308370  0.00037037037  2.46687e+01  6.20844e-01  1.00000
51805.66638382443  0.00037037037  2.30551e+01  6.00197e-01  1.00000
51805.66712456517  0.00037037037  2.32190e+01  6.02326e-01  1.00000
51805.66786530591  0.00037037037  2.37995e+01  6.09810e-01  1.00000
51805.66860604666  0.00037037037  2.35319e+01  6.06371e-01  1.00000
51805.66916160221  0.00018518518  2.39413e+01  8.64966e-01  1.00000
51805.71305049110  0.00037037037  2.65504e+01  6.44088e-01  1.00000
51805.71379123184  0.00037037037  2.57882e+01  6.34776e-01  1.00000
51805.71453197258  0.00037037037  2.69176e+01  6.48527e-01  1.00000
51805.71527271332  0.00037037037  2.61009e+01  6.38613e-01  1.00000
51805.71601345406  0.00037037037  2.50877e+01  6.26095e-01  1.00000
51805.71675419481  0.00037037037  2.70876e+01  6.50572e-01  1.00000
51805.71749493555  0.00037037037  2.57004e+01  6.33694e-01  1.00000
51805.71823567629  0.00037037037  2.61690e+01  6.39446e-01  1.00000
51805.71897641703  0.00037037037  2.51391e+01  6.26737e-01  1.00000
51805.71971715777  0.00037037037  2.65604e+01  6.44210e-01  1.00000
51805.72045789851  0.00037037037  2.61445e+01  6.39146e-01  1.00000
51805.72119863925  0.00037037037  2.56866e+01  6.33524e-01  1.00000
51805.72193937999  0.00037037037  2.55898e+01  6.32329e-01  1.00000
51805.72268012073  0.00037037037  2.58416e+01  6.35433e-01  1.00000
51805.72342086147  0.00037037037  2.48884e+01  6.23604e-01  1.00000
51805.72416160221  0.00037037037  2.61120e+01  6.38749e-01  1.00000
51805.72490234295  0.00037037037  2.43225e+01  6.16474e-01  1.00000
51805.72564308369  0.00037037037  2.59444e+01  6.36696e-01  1.00000
51805.72638382443  0.00037037037  2.53687e+01  6.29592e-01  1.00000
51805.72712456518  0.00037037037  2.60087e+01  6.37484e-01  1.00000
51805.72786530592  0.00037037037  2.56073e+01  6.32546e-01  1.00000
51805.72860604666  0.00037037037  2.37272e+01  6.08882e-01  1.00000
51805.72934678740  0.00037037037  2.57316e+01  6.34079e-01  1.00000
51805.73008752814  0.00037037037  2.53538e+01  6.29407e-01  1.00000
51805.73082826888  0.00037037037  2.51900e+01  6.27370e-01  1.00000
51805.73156900962  0.00037037037  2.58188e+01  6.35152e-01  1.00000
51805.73230975036  0.00037037037  2.52995e+01  6.28733e-01  1.00000
51805.73305049110  0.00037037037  2.69072e+01  6.48402e-01  1.00000
51805.73379123184  0.00037037037  2.63264e+01  6.41366e-01  1.00000
51805.73453197259  0.00037037037  2.63616e+01  6.41794e-01  1.00000
51805.73527271333  0.00037037037  2.55967e+01  6.32415e-01  1.00000
51805.78323567629  0.00037037037  2.57710e+01  6.34565e-01  1.00000
51805.78397641703  0.00037037037  2.60421e+01  6.37893e-01  1.00000
51805.78471715777  0.00037037037  2.72797e+01  6.52875e-01  1.00000
51805.78545789851  0.00037037037  2.77537e+01  6.58522e-01  1.00000
51805.78619863925  0.00037037037  2.51498e+01  6.26869e-01  1.00000
51805.78693937999  0.00037037037  2.55461e+01  6.31790e-01  1.00000
51805.78768012073  0.00037037037  2.47812e+01  6.22259e-01  1.00000
51805.78842086147  0.00037037037  2.55406e+01  6.31722e-01  1.00000
51805.78916160221  0.00037037037  2.63529e+01  6.41688e-01  1.00000
51805.78990234296  0.00037037037  2.71616e+01  6.51460e-01  1.00000
51805.79064308370  0.00037037037  2.57561e+01  6.34381e-01  1.00000
51805.79138382443  0.00037037037  2.60295e+01  6.37739e-01  1.00000
51805.79212456517  0.00037037037  2.55137e+01  6.31389e-01  1.00000
51805.79286530591  0.00037037037  2.52902e+01  6.28617e-01  1.00000
51805.79360604666  0.00037037037  2.62531e+01  6.40472e-01  1.00000
51805.79434678740  0.00037037037  2.52301e+01  6.27870e-01  1.00000
51805.79508752814  0.00037037037  2.62310e+01  6.40203e-01  1.00000
51805.79582826888  0.00037037037  2.46954e+01  6.21181e-01  1.00000
51805.79656900962  0.00037037037  2.53267e+01  6.29070e-01  1.00000
51805.79730975036  0.00037037037  2.61944e+01  6.39756e-01  1.00000
51805.79805049110  0.00037037037  2.57204e+01  6.33941e-01  1.00000
51805.79879123184  0.00037037037  2.56002e+01  6.32459e-01  1.00000
51805.79953197258  0.00037037037  2.63635e+01  6.41818e-01  1.00000
51805.80027271332  0.00037037037  2.47872e+01  6.22334e-01  1.00000
51805.80101345407  0.00037037037  2.59280e+01  6.36494e-01  1.00000
51805.85286530592  0.00037037037  2.22411e+01  5.89505e-01  1.00000
51805.85360604666  0.00037037037  2.29071e+01  5.98267e-01  1.00000
51805.85434678740  0.00037037037  2.40428e+01  6.12919e-01  1.00000
51805.85508752814  0.00037037037  2.38913e+01  6.10983e-01  1.00000
51805.85582826888  0.00037037037  2.40084e+01  6.12479e-01  1.00000
51805.85656900962  0.00037037037  2.36175e+01  6.07473e-01  1.00000
51805.85730975036  0.00037037037  2.31756e+01  6.01762e-01  1.00000
51805.85805049110  0.00037037037  2.43033e+01  6.16229e-01  1.00000
51805.85879123184  0.00037037037  2.45075e+01  6.18814e-01  1.00000
51805.85953197259  0.00037037037  2.28455e+01  5.97462e-01  1.00000
51805.86027271333  0.00037037037  2.26793e+01  5.95284e-01  1.00000
51805.86101345406  0.00037037037  2.42380e+01  6.15401e-01  1.00000
51805.86175419480  0.00037037037  2.41806e+01  6.14673e-01  1.00000
51805.86249493554  0.00037037037  2.39908e+01  6.12255e-01  1.00000
51805.86323567628  0.00037037037  2.37097e+01  6.08658e-01  1.00000
51805.86397641703  0.00037037037  2.37966e+01  6.09772e-01  1.00000
51805.86471715777  0.00037037037  2.30760e+01  6.00468e-01  1.00000
51805.86545789851  0.00037037037  2.31663e+01  6.01643e-01  1.00000
51805.86619863925  0.00037037037  2.42976e+01  6.16157e-01  1.00000
51805.86693937999  0.00037037037  2.45059e+01  6.18793e-01  1.00000
51805.86768012073  0.00037037037  2.29985e+01  5.99460e-01  1.00000
51805.86823567629  0.00018518518  2.38071e+01  8.62539e-01  1.00000
51805.96416160221  0.00037037037  2.22028e+01  5.88997e-01  1.00000
51805.96490234295  0.00037037037  2.26807e+01  5.95303e-01  1.00000
51805.96564308369  0.00037037037  2.23799e+01  5.91342e-01  1.00000
51805.96638382444  0.00037037037  2.17333e+01  5.82737e-01  1.00000
51805.96712456518  0.00037037037  2.21482e+01  5.88273e-01  1.00000
51805.96786530592  0.00037037037  2.32279e+01  6.02442e-01  1.00000
51805.96860604666  0.00037037037  2.28757e+01  5.97857e-01  1.00000
51805.96934678739  0.00037037037  2.42428e+01  6.15462e-01  1.00000
51805.96990234296  0.00018518519  2.24686e+01  8.37940e-01  1.00000
51805.97249493554  0.00037037037  2.40229e+01  6.12664e-01  1.00000
51805.97323567628  0.00037037037  2.26238e+01  5.94556e-01  1.00000
51805.97397641703  0.00037037037  2.37615e+01  6.09322e-01  1.00000
51805.97471715777  0.00037037037  2.36608e+01  6.08029e-01  1.00000
51805.97545789851  0.00037037037  2.35021e+01  6.05987e-01  1.00000
51805.97619863925  0.00037037037  2.33918e+01  6.04564e-01  1.00000
51805.97693937999  0.00037037037  2.31414e+01  6.01318e-01  1.00000
51805.97768012073  0.00037037037  2.40643e+01  6.13192e-01  1.00000
51805.97842086147  0.00037037037  2.44061e+01  6.17532e-01  1.00000
51805.97916160221  0.00037037037  2.44612e+01  6.18228e-01  1.00000
51805.97990234295  0.00037037037  2.31008e+01  6.00792e-01  1.00000
51805.98064308369  0.00037037037  2.36483e+01  6.07868e-01  1.00000
51805.98138382444  0.00037037037  2.39972e+01  6.12336e-01  1.00000
51805.98212456518  0.00037037037  2.42301e+01  6.15301e-01  1.00000
51805.98286530592  0.00037037037  2.43154e+01  6.16384e-01  1.00000
51805.98360604666  0.00037037037  2.37228e+01  6.08825e-01  1.00000
51805.98434678739  0.00037037037  2.39199e+01  6.11349e-01  1.00000
51805.98508752814  0.00037037037  2.38655e+01  6.10655e-01  1.00000
51805.98582826888  0.00037037037  2.38852e+01  6.10907e-01  1.00000
51805.98656900962  0.00037037037  2.39019e+01  6.11120e-01  1.00000
51805.98730975036  0.00037037037  2.38320e+01  6.10225e-01  1.00000
51805.98805049110  0.00037037037  2.48477e+01  6.23093e-01  1.00000
51805.98879123184  0.00037037037  2.27576e+01  5.96311e-01  1.00000
51805.98953197258  0.00037037037  2.36644e+01  6.08075e-01  1.00000
51805.99027271332  0.00037037037  2.33918e+01  6.04564e-01  1.00000
51805.99101345406  0.00037037037  2.42946e+01  6.16119e-01  1.00000
51805.99175419481  0.00037037037  2.45562e+01  6.19428e-01  1.00000
51805.99249493555  0.00037037037  2.39641e+01  6.11915e-01  1.00000
51805.99323567629  0.00037037037  2.38316e+01  6.10220e-01  1.00000
51805.99397641703  0.00037037037  2.41164e+01  6.13856e-01  1.00000
51805.99471715777  0.00037037037  2.48358e+01  6.22944e-01  1.00000
51805.99545789851  0.00037037037  2.37693e+01  6.09422e-01  1.00000
51805.99619863925  0.00037037037  2.39887e+01  6.12228e-01  1.00000
51805.99693937999  0.00037037037  2.28476e+01  5.97490e-01  1.00000
51805.99768012073  0.00037037037  2.28098e+01  5.96996e-01  1.00000
51805.99842086147  0.00037037037  2.25695e+01  5.93843e-01  1.00000
51805.99916160222  0.00037037037  2.34553e+01  6.05383e-01  1.00000
51805.99990234296  0.00037037037  2.26604e+01  5.95036e-01  1.00000
51806.00064308369  0.00037037037  2.33032e+01  6.03417e-01  1.00000
