TIME	RATE	ERROR
43832.07936	5.55794	5.69612
43832.07942	14.72224	9.25596
43832.10425	3.2093	7.26058
43832.10431	0.04762	6.29226
43832.10431	0.60383	3.80193
43832.10436	4.34564	2.95268
43832.10436	9.43035	3.07798
43832.10442	5.89067	4.50117
43832.10442	8.25318	3.82599
43832.10448	9.79278	6.15678
43832.15366	16.09011	6.49488
43832.15372	8.64347	4.99755
43832.15372	4.79499	3.54932
43832.15378	4.78013	2.56519
43832.15378	4.42817	2.78402
43832.15384	4.8628	3.59951
43832.15384	4.13252	4.83261
43832.1539	1.71541	5.68229
43832.22738	2.88139	4.9735
43832.22744	4.31538	2.93212
43832.22744	8.30551	4.45704
43832.22749	2.36985	2.14848
43832.22749	7.68353	2.34321
43832.22755	1.48983	4.11281
43832.22755	3.99987	2.96076
43832.22761	1.52796	5.06138
43832.3252	4.98954	5.11359
43832.32526	3.31846	3.40096
43832.32526	6.39818	3.4335
43832.32532	4.66936	3.80216
43832.32532	6.72178	4.22075
43832.32538	13.0294	6.3643
43832.34985	4.89742	6.85911
43832.34991	6.58854	3.61514
43832.34997	3.99423	2.30942
43832.34997	11.41756	2.80035
43832.35003	10.53944	2.82658
43832.35003	5.53325	2.60667
43832.35009	6.44394	3.77401
43832.35015	14.34767	8.40297
43832.42416	0.0971	7.65683
43832.42422	15.31039	4.31443
43832.42428	7.54877	2.61724
43832.42428	8.17602	2.66858
43832.42434	3.71077	2.55503
43832.42434	10.76954	2.88829
43832.4244	10.41473	4.20397
43832.42445	-1.18388	8.66115
43832.54705	7.41693	6.72411
43832.54711	4.92814	7.08486
43832.54711	3.6213	3.28303
43832.54717	6.45915	2.36858
43832.54717	3.35156	2.27724
43832.54723	10.28836	3.05794
43832.54723	5.50045	3.1803
43832.54729	8.35305	4.58333
43832.67065	0.04453	3.5112
43832.67071	3.91961	2.29559
43832.67071	9.04861	3.46595
43832.67077	7.35736	2.02171
43832.67077	6.23517	1.84248
43832.67083	4.95884	2.42218
43832.67083	9.31437	3.73735
43832.67089	2.77996	3.89349
43832.86791	3.11499	7.04721
43833.03975	-0.74335	5.43826
43833.03981	11.22867	3.8931
43833.03981	3.99501	5.74336
43833.03987	3.70567	2.32687
43833.03987	4.04056	2.54033
43833.03992	7.0338	3.10488
43833.03992	-3.68038	2.5229
43833.03998	0.67765	4.26674
43833.08976	4.59016	4.70428
43833.2863	4.92271	4.46287
43833.28636	10.77464	3.95107
43833.28636	12.28302	3.07734
43833.28642	6.56971	2.20261
43833.28642	6.86523	2.09366
43833.28648	7.65121	2.96428
43833.28648	5.05689	4.354
43833.28654	11.69376	5.42097
43833.3103	4.70327	3.48143
43833.31036	7.692	2.35175
43833.31036	3.94699	2.4784
43833.31042	6.95244	1.93692
43833.31042	7.15953	2.01754
43833.31048	7.14263	2.76724
43833.31048	10.75538	5.77173
43833.31054	5.58567	5.0639
43833.50714	8.72226	4.26045
43833.5072	4.4535	3.403
43833.5072	6.12546	2.37317
43833.50726	4.18242	1.60202
43833.50726	7.02802	1.88485
43833.50732	9.16627	3.36128
43833.50732	6.17645	2.30163
43833.50738	-0.96902	3.34775
43833.62962	11.5334	5.0911
43833.62968	5.24756	3.61318
43833.62968	0.38315	2.41243
43833.62974	2.48126	2.02044
43833.62974	1.79689	1.77852
43833.6298	1.90876	2.67332
43833.6298	-7.17753	3.20337
43833.62986	-0.63444	4.64151
43833.82723	2.64089	4.55838
43833.82729	5.91053	2.73999
43833.82729	5.29139	4.04325
43833.82735	6.09485	2.11315
43833.82735	3.04679	1.76162
43833.82741	8.33195	2.79343
43833.82741	4.01341	3.45556
43833.82747	9.05047	4.67547
43833.92559	-0.44401	3.24831
43833.92565	3.92808	2.15534
43833.92565	-0.42747	2.39093
43833.92571	4.0502	1.62513
43833.92571	3.51163	1.71528
43833.92577	4.86828	3.71994
43833.92577	0.63328	2.09773
43833.92583	6.24509	4.24328
43834.04926	4.00474	6.91249
43834.04931	4.73936	2.97967
43834.04937	1.73545	1.7786
43834.04937	5.3327	2.13972
43834.04943	3.45845	1.73402
43834.04943	3.21576	1.76449
43834.04949	5.28149	2.72842
43834.04949	-2.32437	6.25176
43834.04955	9.08903	5.71433
43834.07373	17.20089	5.7669
43834.07379	-3.54999	2.90368
43834.07379	7.97036	3.36001
43834.07385	7.20872	2.76121
43834.07385	6.47421	2.85786
43834.0739	11.69012	4.35627
43834.07396	10.8221	8.01068
43834.19472	10.82451	5.59194
43834.19478	6.72407	4.22219
43834.19478	3.53727	3.20684
43834.19484	5.2691	2.48223
43834.19484	3.49929	2.59023
43834.1949	6.56732	3.6035
43834.1949	6.73888	5.1493
43834.19496	14.4212	6.36584
43834.26832	11.68097	6.84117
43834.26838	4.84072	3.58317
43834.26838	2.78783	5.24623
43834.26844	3.88816	2.64184
43834.26844	2.69203	2.31785
43834.26849	3.73015	3.38171
43834.26849	14.98596	5.49537
43834.26855	-4.9373	5.26236
43834.36603	2.12301	7.03248
43834.36609	0.46913	2.9538
43834.36614	3.04265	2.06735
43834.36614	1.42162	2.04377
43834.3662	3.32603	1.94795
43834.3662	0.88498	1.66539
43834.36626	6.19198	3.02452
43834.36626	-5.80716	5.82671
43834.36632	-4.61828	4.92234
43834.39079	1.55266	5.14318
43834.39085	6.28213	4.32553
43834.39085	0.47465	2.98859
43834.39091	-1.09857	1.92054
43834.39091	2.08112	2.45967
43834.39097	0.03992	3.1481
43834.39097	-1.70147	4.57637
43834.39103	-3.26585	5.39018
43834.58811	8.1057	5.50748
43834.58817	-1.25254	2.80971
43834.58817	-0.6089	3.40574
43834.58823	3.15877	2.41367
43834.58823	3.57688	2.64766
43834.58829	-1.18203	6.61138
43834.58829	2.60248	3.64492
43834.58835	8.20351	7.4372
43834.71148	10.18049	7.53575
43834.71154	2.81611	5.29944
43834.71154	6.05756	4.4839
43834.71159	1.58141	2.97595
43834.71159	1.95549	3.37533
43834.71165	0.72342	4.55489
43834.71171	1.30958	8.24556
43834.78507	19.11849	8.43933
43834.78513	-0.55355	4.04974
43834.78513	1.97808	5.46067
43834.78519	4.81456	3.5638
43834.78519	3.66249	3.15342
43834.78525	6.78667	5.02359
43834.78531	0.10999	8.67295
43835.00668	1.0578	6.66028
43835.00674	2.35891	3.30378
43835.0068	1.06446	2.00313
43835.0068	7.33238	2.54221
43835.00686	3.8266	2.63478
43835.00686	2.66399	2.41514
43835.00692	9.99295	4.21266
43835.00698	2.66415	8.82502
43835.03121	1.43708	4.76034
43835.03127	0.54129	2.88282
43835.03127	7.52756	3.67689
43835.03133	2.48016	4.66723
43835.03133	7.85828	4.31185
43835.03139	-0.86213	6.30725
43835.15274	16.72547	8.64038
43835.1528	0.04837	6.39113
43835.1528	-1.8661	4.18605
43835.15286	-0.4328	3.16633
43835.15286	6.68757	3.35305
43835.15292	0.65068	4.09691
43835.15292	-3.6836	4.72222
43835.15298	-0.90548	6.62438
43835.22657	0.06833	5.38855
43835.22663	5.31283	3.65813
43835.22663	8.70054	4.03338
43835.22669	2.99525	4.30608
43835.22669	0.04804	3.78848
43835.22675	8.48652	6.9104
43835.32392	5.40588	4.9009
43835.32398	1.20275	2.72105
43835.32398	-1.25185	3.36703
43835.32404	4.84274	2.36547
43835.32404	2.30165	1.98173
43835.3241	7.71378	3.25184
43835.3241	-0.69674	3.89702
43835.32416	-3.49161	4.53479
43835.34857	-1.74537	6.0299
43835.34863	-6.09778	3.2928
43835.34863	-3.73961	3.7522
43835.34869	0.02287	3.02235
43835.34869	-2.90723	3.09864
43835.34875	4.44494	5.25346
43835.42187	4.24969	7.3353
43835.42193	0.03798	5.01911
43835.42193	3.64225	4.30477
43835.42199	-3.33928	3.00583
43835.42199	0.02192	2.89682
43835.42205	3.55119	4.97364
43835.5447	6.43159	5.23711
43835.54476	9.30116	3.92102
43835.54476	6.41821	3.44425
43835.54482	18.35587	5.30963
43835.54482	2.94743	5.54657
43835.54488	16.17003	8.35344
