TIME	RATE	ERROR
45881.27933	1.63524	0.7313
45881.27938	0.63231	0.44711
45881.27943	0.30432	0.30432
45881.27952	0.60362	0.42683
45881.27957	-0.06491	0.06491
45881.27961	0.30133	0.30133
45881.27966	-0.06809	0.06809
45881.2797	-0.06469	0.06469
45881.27975	0.31808	0.31808
45881.27984	0.72989	0.51611
45881.27989	0.30251	0.30251
45881.27998	0.66183	0.46798
45881.28008	0.30226	0.30226
45881.28012	0.33659	0.33659
45881.28017	0.35091	0.35091
45881.28026	-0.0764	0.0764
45881.28031	-0.07768	0.07768
45881.28045	0.30859	0.30859
45881.28049	0.73727	0.52133
45881.28058	0.31738	0.31738
45881.28072	0.81924	0.57929
45881.28077	0.65499	0.46315
45881.28082	0.36963	0.36963
45881.28119	0.23986	0.31239
45881.28123	0.30165	0.30165
45881.28137	0.31422	0.31422
45881.28142	0.30556	0.30556
45881.28146	0.97819	0.56476
45881.28156	0.31743	0.31743
45881.2816	0.32387	0.32387
45881.2817	0.30087	0.30087
45881.28183	-0.06487	0.06487
45881.28188	0.31231	0.31231
45881.28193	0.30102	0.30102
45881.28197	0.62271	0.44032
45881.28202	0.30753	0.30753
45881.28207	0.30406	0.30406
45881.28211	0.62037	0.43867
45881.28225	0.40478	0.40478
45881.2823	0.35856	0.35856
45881.28239	0.37223	0.37223
45881.28244	0.84602	0.59823
45881.28248	0.39718	0.39718
45881.28253	0.37302	0.37302
45881.28276	0.70262	0.49683
45881.2829	0.36916	0.36916
45881.28295	0.33993	0.33993
45881.28299	0.44789	0.44789
45881.28304	0.48293	0.48293
45881.28308	0.39755	0.39755
45881.28313	0.38825	0.38825
45881.28318	0.34318	0.34318
45881.28327	0.38479	0.38479
45881.28332	0.38907	0.38907
45881.28341	0.77234	0.54613
45881.28355	-0.08169	0.08169
45881.28359	0.76112	0.53819
45881.28369	0.43862	0.43862
45881.28373	0.45583	0.45583
45881.28378	0.32564	0.42412
45881.28383	-0.08498	0.08498
45881.28387	0.3478	0.3478
45881.28396	0.34938	0.45504
45881.28406	0.60838	0.60838
45881.28424	-0.10956	0.10956
45881.28433	0.58938	0.58938
45881.28443	0.45028	0.45028
45881.28457	-0.17373	0.12285
45881.28461	0.41451	0.41451
45881.28498	0.40947	0.40947
45881.28503	0.37287	0.37287
45881.28512	0.39895	0.39895
45881.28517	0.39301	0.39301
45881.28526	0.5154	0.5154
45881.28531	0.32881	0.42824
45881.28554	0.83612	0.59123
45881.28559	0.65997	0.46667
45881.28563	0.678	0.47942
45881.28568	0.69135	0.48886
45881.28582	0.32994	0.32994
45881.28586	-0.08144	0.08144
45881.28596	0.3051	0.3051
45881.286	0.3152	0.3152
45881.28605	-0.07131	0.07131
45881.28614	0.60854	0.4303
45881.28619	0.34781	0.34781
45881.28628	0.24807	0.32309
45881.28637	0.31813	0.31813
45881.28642	0.72458	0.51236
45881.28656	0.24328	0.31684
45881.2866	0.30126	0.30126
45881.2867	0.62112	0.4392
45881.28674	0.30798	0.30798
45881.28684	0.32631	0.32631
45881.28688	0.69738	0.49312
45881.28697	0.3104	0.3104
45881.28702	0.35452	0.35452
45881.28721	0.31502	0.31502
45881.2873	0.7092	0.50148
45881.28739	0.32763	0.32763
45881.28748	0.65464	0.4629
45881.28753	0.41413	0.41413
45881.28758	0.83711	0.59193
45881.28767	0.60049	0.48112
45881.28771	0.7853	0.55529
45881.28781	-0.0702	0.0702
45881.28785	0.32757	0.32757
45881.2879	-0.07141	0.07141
45881.28795	0.38074	0.38074
45881.28804	0.49607	0.49607
45881.28813	0.76037	0.53766
45881.28818	0.54786	0.54786
45881.28822	0.84105	0.67386
45881.28841	0.31246	0.31246
45881.28846	0.66535	0.47047
45881.28855	-0.07326	0.07326
45881.28859	-0.13558	0.09587
45881.28883	0.73707	0.52119
45881.28887	-0.07028	0.07028
45881.28892	0.27398	0.35684
45881.28896	0.34472	0.34472
45881.28901	0.32136	0.32136
45881.28906	-0.15069	0.10655
45881.28915	0.31029	0.31029
45881.28924	0.34176	0.34176
45881.28938	0.25165	0.32775
45881.28943	0.33182	0.33182
45881.28947	0.65199	0.46103
45881.28952	0.31396	0.31396
45881.28961	0.30764	0.30764
45881.28966	0.32332	0.32332
45881.28971	0.31844	0.31844
45881.28975	0.65364	0.46219
45881.2898	0.62247	0.44015
45881.28984	2.00127	0.895
45881.28989	0.81934	0.57936
45881.28994	1.18717	0.68541
45881.28998	1.06788	0.61654
45881.29008	0.36525	0.36525
45881.29031	0.63717	0.45055
45881.2904	0.62436	0.44149
45881.29059	0.35853	0.35853
45881.29068	0.40081	0.40081
45881.29072	0.4061	0.4061
45881.29077	0.47212	0.47212
45881.29082	0.39738	0.39738
45881.29091	0.50927	0.50927
45881.29096	-0.08995	0.08995
45881.291	0.47696	0.47696
45881.29109	0.67416	0.67416
45881.2917	0.69103	0.69103
45881.29174	0.63156	0.63156
45881.29197	0.499	0.499
45881.29258	0.56345	0.73384
45881.29457	0.68069	0.68069
45881.29471	1.98061	1.14351
45881.30373	0.65632	0.65632
45881.3042	1.45648	1.02989
45881.30429	0.56297	0.73322
45881.30656	0.73382	0.73382
45881.30711	0.46315	0.60321
45881.30781	0.72921	0.72921
45881.30813	-0.15265	0.15265
45881.30906	0.62991	0.62991
45881.30934	0.59254	0.59254
45881.30943	0.59964	0.59964
45881.30952	0.66673	0.66673
45881.30961	-0.14838	0.14838
45881.31008	-0.14807	0.14807
45881.31031	0.58234	0.58234
45881.3104	-0.14031	0.14031
45881.31077	0.70112	0.70112
45881.31082	0.68773	0.68773
45881.31128	-0.11909	0.11909
45881.31142	0.71676	0.71676
45881.31198	0.40512	0.40512
45881.31207	0.71599	0.71599
45881.31248	0.61732	0.61732
45881.31281	1.24592	0.881
45881.3129	0.47803	0.62258
45881.31295	0.63236	0.63236
45881.31364	0.53247	0.53247
45881.31369	0.57246	0.57246
45881.31383	1.38067	0.97628
45881.31457	0.63931	0.63931
45881.31693	0.67931	0.67931
45881.31762	0.66178	0.66178
45881.31767	1.18406	0.83725
45881.31776	0.73129	0.73129
45881.31906	0.66462	0.66462
45881.31915	1.27889	0.90431
45881.3192	-0.27534	0.19469
45881.3204	0.44885	0.58458
45881.32045	1.35844	0.96056
45881.32068	0.66308	0.66308
45881.32091	-0.14009	0.14009
45881.32096	0.67678	0.67678
45881.32119	1.19926	0.848
45881.32128	0.57589	0.75004
45881.32161	0.68717	0.68717
45881.32207	0.71633	0.71633
45881.32212	0.69871	0.69871
45881.32276	0.71561	0.71561
45881.32286	-0.15006	0.15006
45881.3229	0.68677	0.68677
45881.32323	1.92551	1.1117
45881.32327	0.66529	0.66529
45881.32374	0.72827	0.72827
45881.32448	0.62808	0.62808
45881.32457	1.40217	0.99148
45881.32466	0.68517	0.68517
45881.32485	0.72958	0.72958
45881.32656	0.72924	0.72924
45881.32665	-0.14845	0.14845
45881.3267	-0.14732	0.14732
45881.32675	1.1993	0.84803
45881.32679	1.1451	0.91747
45881.32684	0.6115	0.6115
45881.32693	0.53864	0.53864
45881.32698	-0.11597	0.11597
45881.32702	0.71074	0.71074
45881.32749	0.62783	0.62783
45881.32758	0.60012	0.60012
45881.32762	-0.13573	0.13573
45881.328	0.59979	0.59979
45881.32823	0.50219	0.50219
45881.32827	0.56363	0.56363
45881.32832	0.44195	0.5756
45881.32837	0.49603	0.64603
45881.32846	0.5894	0.5894
45881.3285	0.65197	0.65197
45881.32855	1.2581	0.88961
45881.32864	0.64283	0.64283
45881.32869	0.57601	0.57601
45881.32883	0.64132	0.64132
45881.32897	0.63949	0.63949
45881.32915	0.48428	0.48428
45881.3292	-0.13582	0.13582
45881.32929	0.50217	0.65403
45881.32943	0.62384	0.62384
45881.32948	0.6172	0.6172
45881.32952	-0.13746	0.13746
45881.32957	-0.1472	0.1472
45881.32966	0.71509	0.71509
45881.32999	-0.23436	0.16572
45881.33003	0.51668	0.51668
45881.33008	0.35171	0.45807
45881.33013	1.05084	0.74306
45881.33031	0.50383	0.50383
45881.33036	0.45475	0.45475
45881.33054	0.79267	0.5605
45881.33059	0.34841	0.34841
45881.33063	0.36882	0.36882
45881.33068	0.41903	0.41903
45881.33077	-0.12486	0.12486
45881.33087	0.54821	0.54821
45881.33091	0.44723	0.44723
45881.331	0.47596	0.47596
45881.33105	-0.09427	0.09427
45881.33114	0.44436	0.44436
45881.33119	0.39144	0.39144
45881.33124	0.4327	0.4327
45881.33133	0.3579	0.3579
45881.33151	0.7031	0.49717
45881.33156	-0.07934	0.07934
45881.33161	0.37681	0.37681
45881.33165	0.80079	0.56624
45881.33184	0.35196	0.35196
45881.33188	0.39292	0.39292
45881.33198	0.67296	0.47585
45881.33207	0.78329	0.55387
45881.3323	0.41874	0.41874
45881.33239	0.50331	0.50331
45881.33249	0.3809	0.3809
45881.33253	0.43325	0.43325
45881.33276	0.42446	0.42446
45881.33281	0.21907	0.40122
45881.33295	0.41052	0.41052
45881.333	0.39116	0.39116
45881.33313	0.68457	0.48407
45881.33318	0.26858	0.3498
45881.33327	0.39172	0.39172
45881.33332	0.32656	0.32656
45881.33337	0.92977	0.5368
45881.3335	0.40537	0.40537
45881.33355	1.02059	0.72167
45881.3336	-0.08605	0.08605
45881.33364	0.41947	0.41947
45881.33369	0.41381	0.41381
45881.33378	0.47199	0.47199
45881.33383	0.82997	0.58688
45881.33392	-0.08613	0.08613
45881.33397	0.38938	0.50712
45881.33401	0.769	0.54377
45881.33406	0.41936	0.41936
45881.33415	0.36478	0.4751
45881.33425	0.91883	0.64971
45881.33429	1.23122	0.71084
45881.33438	0.38467	0.38467
45881.33443	0.37646	0.37646
45881.33448	0.34933	0.34933
45881.33452	0.38428	0.38428
45881.33457	0.38091	0.38091
45881.33466	0.40602	0.40602
45881.3348	-0.09198	0.09198
45881.33485	0.37671	0.37671
45881.33494	0.35717	0.35717
45881.33499	-0.06912	0.06912
45881.33503	0.36173	0.36173
45881.33508	0.3663	0.3663
45881.33513	-0.08336	0.08336
45881.33517	0.40978	0.40978
45881.33526	0.40119	0.40119
45881.33531	0.40152	0.40152
45881.33545	0.63912	0.51208
45881.33554	0.36211	0.36211
45881.33563	0.32487	0.32487
45881.33573	0.81895	0.57908
45881.33577	0.79352	0.5611
45881.33582	0.30541	0.30541
45881.33591	0.70373	0.49761
45881.33601	0.37726	0.37726
45881.3361	0.76034	0.53764
45881.33624	0.33302	0.43373
45881.33633	0.84414	0.59689
45881.33638	0.40532	0.40532
45881.33642	0.74545	0.52711
45881.33647	0.39324	0.39324
45881.33656	-0.10363	0.10363
45881.33665	-0.07645	0.07645
45881.33675	0.39692	0.39692
45881.33679	0.4331	0.4331
45881.33693	0.38101	0.38101
45881.33702	0.47852	0.47852
45881.33712	1.61612	0.93307
45881.33721	0.68887	0.68887
45881.33735	0.72458	0.51236
45881.33739	0.3846	0.3846
45881.33744	0.78621	0.55593
45881.33749	0.47106	0.47106
45881.33776	0.71033	0.50228
45881.3379	0.32717	0.32717
45881.33809	0.33764	0.33764
45881.33813	0.3344	0.3344
45881.33823	0.64229	0.45417
45881.33827	0.30993	0.30993
45881.33837	0.26369	0.34343
45881.33846	0.26661	0.34723
45881.33851	0.75365	0.53291
45881.33855	0.31554	0.41096
45881.3386	0.54515	0.54515
45881.33864	0.43302	0.43302
45881.33878	0.50449	0.50449
45881.33888	0.72597	0.72597
45881.33897	0.93413	0.66053
45881.33911	0.4714	0.4714
45881.33943	0.63992	0.63992
45881.33957	0.51128	0.51128
45881.33966	0.5991	0.5991
45881.33971	0.58965	0.58965
45881.33976	0.6018	0.6018
45881.33994	-0.2609	0.18449
45881.34008	0.70295	0.70295
45881.34017	0.67189	0.67189
45881.34026	0.50336	0.50336
45881.34031	1.66874	0.96345
45881.34036	0.418	0.54441
45881.3405	0.64251	0.64251
45881.34054	0.50375	0.65608
45881.34077	0.4558	0.4558
45881.34087	1.14283	0.80811
45881.34091	1.23089	0.71065
45881.34101	-0.10696	0.10696
45881.34105	1.28666	0.74285
45881.3411	0.90004	0.63643
45881.34124	1.16083	0.82083
45881.34128	-0.11797	0.11797
45881.34138	0.52369	0.52369
45881.3417	-0.1421	0.1421
45881.34175	-0.11092	0.11092
45881.34184	0.5591	0.5591
45881.34198	0.58871	0.58871
45881.34202	-0.1268	0.1268
45881.34226	0.55572	0.55572
45881.3423	0.57344	0.57344
45881.34235	0.55117	0.71784
45881.34244	0.47013	0.6123
45881.34249	-0.11213	0.11213
45881.34267	-0.13051	0.13051
45881.343	0.54628	0.54628
45881.34304	0.50407	0.50407
45881.34309	0.34494	0.44925
45881.34314	1.11304	0.78704
45881.34318	0.42841	0.55797
45881.34323	-0.10521	0.10521
45881.34337	0.43793	0.57036
45881.34346	0.58074	0.58074
45881.34351	1.01787	0.71974
45881.3436	0.41084	0.41084
45881.34364	1.00548	0.80561
45881.34397	0.52431	0.52431
45881.34401	0.60736	0.60736
45881.34429	0.60992	0.60992
45881.34439	1.7966	1.12577
45881.34457	0.66605	0.66605
45881.34462	-0.15736	0.15736
45881.34466	1.3581	0.96032
45881.34476	1.33212	0.7691
45881.3448	0.59747	0.59747
45881.34485	-0.15418	0.15418
45881.34508	1.49353	0.86229
45881.34522	0.61772	0.61772
45881.34531	1.01974	0.72107
45881.34536	0.99473	0.70338
45881.3455	0.65009	0.65009
45881.34559	1.30683	0.92407
45881.34573	0.73022	0.73022
45881.34577	1.42183	1.00538
45881.3461	0.92237	0.65221
45881.34628	0.35721	0.46523
45881.34647	0.56973	0.56973
45881.34652	0.46637	0.46637
45881.34675	1.32141	0.93438
45881.34684	-0.30729	0.17742
45881.34689	0.46482	0.60538
45881.34698	1.43959	0.90206
45881.34702	0.57266	0.57266
45881.34712	0.70477	0.70477
45881.34716	0.65539	0.65539
45881.3473	0.6753	0.6753
45881.34781	0.63901	0.63901
45881.35179	0.5415	0.5415
45881.35184	1.4018	0.99123
45881.35202	0.72754	0.72754
45881.3524	0.72688	0.72688
45881.35272	1.96456	1.13424
45881.35277	-0.14829	0.14829
45881.35281	0.51147	0.66613
45881.35295	1.28163	0.90625
45881.353	1.31105	0.92705
45881.35309	-0.1477	0.1477
45881.35318	0.65051	0.65051
45881.35323	0.55631	0.55631
45881.35355	0.67802	0.67802
45881.3536	0.66287	0.66287
45881.35374	0.68813	0.68813
45881.35378	0.63173	0.63173
45881.35513	1.12834	0.90404
45881.35559	-0.11424	0.11424
45881.35568	0.69766	0.69766
45881.35605	0.67808	0.67808
45881.35615	0.67613	0.67613
45881.35624	0.69865	0.69865
45881.35633	0.65465	0.65465
45881.35638	1.26009	0.89102
45881.35721	0.67414	0.67414
45881.35744	0.54863	0.71454
45881.35749	0.72286	0.72286
45881.35763	0.60336	0.60336
45881.358	0.64067	0.64067
45881.35818	0.71341	0.71341
45881.35832	0.63197	0.63197
45881.35841	-0.1379	0.1379
45881.3592	-0.14606	0.14606
45881.35934	0.63209	0.63209
45881.35994	0.51491	0.67061
45881.35999	0.57082	0.74344
45881.36008	0.51944	0.67652
45881.36022	1.43197	1.01255
45881.3605	0.6419	0.6419
45881.36054	-0.13537	0.13537
45881.36087	0.6797	0.6797
45881.36124	0.47207	0.61482
45881.36138	0.59149	0.59149
45881.36142	0.51738	0.51738
45881.36212	0.72722	0.72722
45881.36226	1.26164	0.89212
45881.36235	-0.13723	0.13723
45881.3624	0.59151	0.59151
45881.36244	-0.12122	0.12122
45881.36258	0.68747	0.68747
45881.36267	0.69016	0.69016
45881.363	1.24066	0.87728
45881.36318	0.61211	0.61211
45881.36328	0.50317	0.65533
45881.36355	0.66315	0.66315
45881.36378	0.66345	0.66345
45881.36383	0.58107	0.58107
45881.36402	-0.14277	0.14277
45881.36434	0.62074	0.62074
45881.36453	0.42533	0.55395
45881.3648	0.52879	0.6887
45881.36527	0.54968	0.54968
45881.36541	-0.1471	0.1471
45881.36545	1.13354	0.80154
45881.36559	0.59712	0.59712
45881.36615	-0.13078	0.13078
45881.36633	1.34998	0.95458
45881.36689	0.53327	0.53327
45881.36703	-0.14551	0.14551
45881.3673	-0.15681	0.15681
45881.36781	-0.14514	0.14514
45881.36795	0.67165	0.67165
45881.368	0.67569	0.67569
45881.36809	1.17987	0.83429
45881.36823	0.57097	0.57097
45881.36832	0.49635	0.49635
45881.36837	-0.09645	0.09645
45881.36841	-0.11721	0.11721
45881.36855	0.46669	0.46669
45881.36865	0.55653	0.55653
45881.36869	0.64869	0.64869
45881.36911	0.94707	0.66968
45881.3692	-0.1561	0.1561
45881.36939	0.46181	0.60146
45881.36948	0.52033	0.67768
45881.36957	0.5402	0.5402
45881.3698	0.66521	0.66521
45881.37031	0.68841	0.68841
45881.37064	0.67855	0.67855
45881.37082	0.55078	0.55078
45881.37087	-0.12117	0.12117
45881.37091	-0.14552	0.14552
45881.37096	0.44789	0.58333
45881.37105	0.60206	0.60206
45881.37129	1.09234	0.7724
45881.37133	0.51115	0.51115
45881.37138	0.53321	0.53321
45881.37166	0.62239	0.62239
45881.37184	0.52649	0.52649
45881.37198	0.65241	0.65241
45881.37203	1.79218	1.03471
45881.37221	0.62906	0.62906
45881.3723	1.32507	0.93696
45881.37235	0.56516	0.56516
45881.3724	0.70384	0.70384
45881.37244	1.4642	1.03535
45881.37258	-0.148	0.148
45881.37267	1.46071	1.03288
45881.37295	1.40478	0.99333
45881.37337	0.56327	0.7336
45881.3736	0.59266	0.59266
45881.37365	-0.12299	0.12299
45881.37369	1.13219	0.80058
45881.37392	-0.14596	0.14596
45881.37406	0.61614	0.61614
45881.37416	-0.14339	0.14339
45881.3742	-0.13103	0.13103
45881.37429	0.49687	0.49687
45881.37457	0.64948	0.64948
45881.37471	0.72993	0.72993
45881.37508	0.61809	0.61809
45881.37513	-0.13828	0.13828
45881.37517	-0.1272	0.1272
45881.37531	1.36934	0.96827
45881.37536	0.59974	0.59974
45881.37545	0.70315	0.70315
45881.37559	0.68256	0.68256
45881.37564	0.48013	0.62532
45881.37587	0.68648	0.68648
45881.37592	0.66454	0.66454
45881.37596	0.68851	0.68851
45881.37661	-0.14967	0.14967
45881.37666	-0.14016	0.14016
45881.37726	0.66472	0.66472
45881.37791	0.90688	0.64126
45881.37804	0.71587	0.71587
45881.37902	1.59631	0.92163
45881.37916	0.63557	0.63557
45881.3792	0.62995	0.62995
45881.37948	0.65226	0.65226
45881.37957	1.30596	0.92345
45881.37976	0.72932	0.72932
45881.37999	1.35365	0.95717
45881.38027	0.57319	0.74652
45881.38064	1.45171	1.02651
45881.38078	1.4579	1.03089
45881.38082	0.66801	0.66801
45881.38119	0.62834	0.62834
45881.38124	0.63088	0.63088
45881.38133	1.62045	0.93557
45881.38156	-0.14024	0.14024
45881.38161	0.66686	0.66686
45881.38198	-0.28485	0.20142
45881.38203	0.71713	0.71713
45881.38272	0.45626	0.59423
45881.38295	0.60793	0.60793
45881.383	0.64075	0.64075
45881.38305	1.74716	1.00873
45881.38314	-0.13065	0.13065
45881.38379	-0.14259	0.14259
45881.38406	-0.15145	0.15145
45881.38411	-0.12137	0.12137
45881.3843	0.55952	0.55952
45881.38434	0.59325	0.59325
45881.38439	0.65247	0.65247
45881.38453	0.61836	0.61836
45881.38462	-0.13759	0.13759
45881.38476	0.55286	0.55286
45881.3848	0.84356	0.67588
45881.38494	0.54699	0.54699
45881.38518	0.51487	0.51487
45881.38582	-0.15669	0.15669
45881.3861	0.5246	0.5246
45881.38647	2.02054	1.14473
45881.38652	0.71127	0.71127
45881.3867	-0.10818	0.10818
45881.38675	0.66367	0.66367
45881.38698	0.72556	0.72556
45881.38712	-0.14566	0.14566
45881.38717	0.49652	0.64666
45881.3873	0.63754	0.63754
45881.38735	1.1837	0.837
45881.38754	0.59879	0.59879
45881.38758	0.61894	0.61894
45881.38772	0.68962	0.68962
45881.388	0.5086	0.5086
45881.38823	1.0647	0.75286
45881.38832	-0.23797	0.16827
45881.38837	-0.11304	0.11304
45881.38846	0.40169	0.40169
45881.3886	-0.14559	0.14559
45881.38883	0.58812	0.58812
45881.38893	-0.11775	0.11775
45881.38897	0.54909	0.54909
45881.38906	-0.11065	0.11065
45881.3892	0.5027	0.5027
45881.38925	0.52427	0.52427
45881.3893	0.51631	0.51631
45881.38939	1.38181	0.97709
45881.38957	0.58923	0.58923
45881.38962	0.61882	0.61882
45881.38976	0.6519	0.6519
45881.38985	-0.12254	0.12254
45881.3899	0.43979	0.43979
45881.38994	0.65297	0.65297
45881.38999	0.55655	0.55655
45881.39018	0.50422	0.50422
45881.39022	0.58318	0.58318
45881.39027	0.58202	0.58202
45881.39031	0.56136	0.56136
45881.39036	0.53797	0.53797
45881.39045	0.59242	0.59242
45881.39055	0.61859	0.61859
45881.39064	0.59859	0.59859
45881.39073	0.62178	0.62178
45881.39078	0.60005	0.60005
45881.39087	0.54582	0.54582
45881.39096	0.5566	0.5566
45881.39101	0.66292	0.66292
45881.3911	0.45014	0.58626
45881.39115	0.55571	0.55571
45881.39152	0.59316	0.59316
45881.39161	1.21558	0.85955
45881.39166	-0.10915	0.10915
45881.39189	0.57932	0.57932
45881.39212	0.67397	0.67397
45881.39249	0.49846	0.49846
45881.39272	0.5247	0.5247
45881.39291	0.57138	0.57138
45881.393	0.65367	0.65367
45881.39314	0.32609	0.4247
45881.39328	0.56704	0.56704
45881.39332	0.53102	0.53102
45881.39337	0.48302	0.48302
45881.39351	0.9971	0.70506
45881.39356	-0.10391	0.10391
45881.3936	0.62848	0.62848
45881.39379	0.48449	0.48449
45881.39383	0.46023	0.46023
45881.39397	0.6224	0.6224
45881.39425	0.87772	0.62064
45881.3943	0.49222	0.49222
45881.39443	0.54566	0.54566
45881.39453	0.50381	0.50381
45881.39462	0.46573	0.46573
45881.3949	0.95141	0.67275
45881.39494	0.37906	0.49368
45881.39541	1.00309	0.70929
45881.39545	0.31512	0.41041
45881.39564	-0.15544	0.15544
45881.39569	1.07583	0.76073
45881.39573	0.57384	0.57384
45881.39578	0.55669	0.55669
45881.39582	0.52401	0.52401
45881.39587	1.1144	0.788
45881.39592	0.57949	0.57949
45881.39601	0.50403	0.50403
45881.39606	0.51223	0.51223
45881.39615	0.60778	0.60778
45881.39624	0.57319	0.57319
45881.39629	0.54028	0.54028
45881.39633	1.16692	0.93496
45881.39638	0.62938	0.62938
45881.39643	-0.10801	0.10801
45881.39652	0.49798	0.49798
45881.39661	0.66295	0.66295
45881.39666	0.69073	0.69073
45881.39675	0.61073	0.61073
45881.3968	0.65289	0.65289
45881.39712	0.44453	0.44453
45881.39717	0.51519	0.51519
45881.39731	0.41304	0.53794
45881.39735	1.96869	1.13662
45881.3974	0.61792	0.61792
45881.39744	-0.11561	0.11561
45881.39749	0.46547	0.46547
45881.39754	-0.12104	0.12104
45881.39768	0.67469	0.67469
45881.39777	0.93448	0.66078
45881.39781	0.63199	0.63199
45881.39786	1.71987	0.99297
45881.398	0.60875	0.60875
45881.39805	1.80551	1.04241
45881.39809	0.54071	0.70422
45881.39823	-0.31113	0.22
45881.39832	0.53058	0.69103
45881.39851	0.54594	0.54594
45881.39856	0.59062	0.59062
45881.39874	0.5466	0.5466
45881.39888	0.5117	0.5117
45881.39906	0.4648	0.60536
45881.39911	0.55602	0.55602
45881.39925	-0.1265	0.1265
45881.3993	0.60224	0.60224
45881.39934	0.50549	0.50549
45881.39939	0.41399	0.75822
45881.39944	0.56503	0.56503
45881.39953	0.70172	0.70172
45881.39967	0.53904	0.53904
45881.39994	1.04491	0.73886
45881.39999	-0.08996	0.08996
45881.40004	-0.12235	0.12235
45881.40032	0.50404	0.50404
45881.40036	-0.21743	0.15374
45881.40041	-0.11954	0.11954
45881.40055	0.57031	0.74277
45881.40064	0.56361	0.56361
45881.40073	0.50272	0.50272
45881.40078	0.45382	0.45382
45881.40092	0.47866	0.47866
45881.40101	-0.1176	0.1176
45881.40115	0.59246	0.59246
45881.40152	-0.15332	0.15332
45881.40161	0.53264	0.53264
45881.40166	0.50422	0.50422
45881.4017	0.54787	0.54787
45881.40175	0.49495	0.49495
45881.40198	0.54637	0.54637
45881.40207	-0.11248	0.11248
45881.40212	-0.11944	0.11944
45881.40217	0.51195	0.51195
45881.40221	0.65275	0.65275
45881.40226	1.06648	0.85448
45881.40231	0.43258	0.43258
45881.40235	0.43434	0.43434
45881.40244	1.16479	0.82363
45881.40249	-0.13272	0.13272
45881.40254	0.53864	0.53864
45881.40263	0.50474	0.50474
45881.40277	-0.14471	0.14471
45881.40286	0.67736	0.67736
45881.40291	0.70423	0.70423
45881.40314	0.62256	0.62256
45881.40346	1.26246	0.8927
45881.40356	0.49012	0.49012
45881.4036	0.57153	0.57153
45881.40393	0.40658	0.52954
45881.40397	1.12752	0.79727
45881.40434	1.10862	0.78391
45881.40462	-0.12061	0.12061
45881.40467	0.57388	0.57388
45881.40494	0.57443	0.57443
45881.40499	1.00539	0.9259
45881.40508	0.60947	0.60947
45881.40513	0.61715	0.61715
45881.40541	0.36636	0.47715
45881.40545	0.39149	0.50988
45881.40559	0.55393	0.55393
45881.40573	-0.13304	0.13304
45881.40587	0.59761	0.59761
45881.40592	-0.13123	0.13123
45881.40596	0.4873	0.63465
45881.40601	0.65501	0.65501
45881.4061	0.62628	0.62628
45881.4062	-0.29048	0.2054
45881.40638	0.50238	0.50238
45881.40643	1.37959	0.97551
45881.4067	1.14824	0.81193
45881.40684	1.11435	0.78796
45881.40703	0.70179	0.70179
45881.40731	1.54786	0.89366
45881.40754	0.62159	0.62159
45881.40786	0.50014	0.65138
45881.40805	-0.1403	0.1403
45881.40814	0.52527	0.52527
45881.40819	0.87797	0.62082
45881.40828	-0.14502	0.14502
45881.40832	0.51506	0.51506
45881.40856	0.62165	0.62165
45881.4087	0.5721	0.5721
45881.40879	0.50833	0.50833
45881.40883	0.55475	0.55475
45881.40888	0.54631	0.54631
45881.40893	0.55618	0.55618
45881.40916	0.49696	0.49696
45881.4093	0.58816	0.58816
45881.40934	0.59927	0.59927
45881.40939	0.51762	0.51762
45881.40944	0.43392	0.43392
45881.40948	0.44119	0.44119
45881.40962	1.12514	0.79559
45881.40981	0.51648	0.51648
45881.40985	0.45985	0.45985
45881.4099	0.3794	0.49414
45881.41018	0.50909	0.50909
45881.41027	0.49124	0.49124
45881.41041	0.50192	0.50192
45881.41059	0.59676	0.59676
45881.41064	-0.10788	0.10788
45881.41078	-0.12705	0.12705
45881.41092	0.41636	0.54227
45881.41096	0.3904	0.50846
45881.41101	0.48605	0.48605
45881.41106	0.55513	0.55513
45881.4112	0.50265	0.50265
45881.41124	0.5492	0.5492
45881.41133	1.08919	0.87267
45881.41143	0.47051	0.47051
45881.41147	0.49699	0.49699
45881.41152	0.49759	0.49759
45881.41157	0.53176	0.53176
45881.4117	-0.11082	0.11082
45881.41175	-0.14778	0.14778
45881.41203	1.18085	0.83498
45881.41212	0.63999	0.63999
45881.41226	0.57431	0.57431
45881.41231	1.00687	0.71197
45881.41235	0.51699	0.51699
45881.4124	0.46489	0.46489
45881.41249	-0.23537	0.16643
45881.41258	0.46106	0.46106
45881.41268	0.52411	0.52411
45881.41272	0.52462	0.52462
45881.41282	1.19885	0.84771
45881.41286	0.60359	0.60359
45881.413	1.09641	0.77528
45881.41314	-0.15017	0.15017
45881.41337	0.50965	0.50965
45881.41346	0.41799	0.41799
45881.41351	0.32591	0.42447
45881.41383	0.65288	0.65288
45881.41402	1.2437	0.87943
45881.41411	1.12626	0.79638
45881.41439	-0.11736	0.11736
45881.41444	0.93315	0.65984
45881.41453	0.47779	0.47779
45881.41458	0.54033	0.54033
45881.41462	-0.15685	0.15685
45881.41476	0.58049	0.58049
45881.41481	0.49178	0.49178
45881.41504	-0.10142	0.10142
45881.41518	0.58774	0.58774
45881.41536	-0.10512	0.10512
45881.41541	0.52435	0.52435
45881.41545	0.47748	0.47748
45881.41559	0.81484	0.75042
