PHASE   RATE1   ERROR1
5.937500000000000E-01   9.8834485E-01   6.0637705E-03
6.250000000000000E-01   1.1046696E+00   9.5059276E-03
6.875000000000000E-01   9.0921366E-01   5.7876706E-03
7.187500000000000E-01   8.2494396E-01   6.7162304E-03
7.812500000000000E-01   1.1637721E+00   6.2148659E-03
8.125000000000000E-01   1.0442435E+00   5.9247548E-03
8.750000000000000E-01   1.0358107E+00   8.2545271E-03
9.062500000000000E-01   9.2900127E-01   7.0006051E-03
