Time	Count	Error
153289760.02773	116.0	10.77033
153289761.02773	93.0	9.64365
153289762.02773	90.0	9.48683
153289763.02773	183.0	13.52775
153289764.02773	237.0	15.3948
153289765.02773	128.0	11.31371
153289766.02773	145.0	12.04159
153289767.02773	124.0	11.13553
153289768.02773	114.0	10.67708
153289769.02773	78.0	8.83176
153289770.02773	72.0	8.48528
153289771.02773	101.0	10.04988
153289772.02773	145.0	12.04159
153289773.02773	106.0	10.29563
153289774.02773	137.0	11.7047
153289775.02773	100.0	10.0
153289776.02773	109.0	10.44031
153289777.02773	163.0	12.76715
153289778.02773	82.0	9.05539
153289779.02773	277.0	16.64332
153289780.02773	219.0	14.79865
153289781.02773	83.0	9.11043
153289782.02773	758.0	27.5318
153289783.02773	105.0	10.24695
153289784.02773	67.0	8.18535
153289785.02773	84.0	9.16515
153289786.02773	183.0	13.52775
153289787.02773	528.0	22.97825
153289788.02773	71.0	8.42615
153289789.02773	128.0	11.31371
153289790.02773	93.0	9.64365
153289791.02773	147.0	12.12436
153289792.02773	108.0	10.3923
153289793.02773	94.0	9.69536
153289794.02773	104.0	10.19804
153289795.02773	236.0	15.36229
153289796.02773	131.0	11.44552
153289797.02773	97.0	9.84886
153289798.02773	74.0	8.60233
153289799.02773	176.0	13.2665
153289800.02773	138.0	11.74734
153289801.02773	478.0	21.86321
153289802.02773	229.0	15.13275
153289803.02773	92.0	9.59166
153289804.02773	161.0	12.68858
153289805.02773	121.0	11.0
153289806.02773	89.0	9.43398
153289807.02773	86.0	9.27362
153289808.02773	105.0	10.24695
153289809.02773	82.0	9.05539
153289810.02773	85.0	9.21954
153289811.02773	91.0	9.53939
153289812.02773	117.0	10.81665
153289813.02773	76.0	8.7178
153289814.02773	125.0	11.18034
153289815.02773	155.0	12.4499
153289816.02773	270.0	16.43168
153289817.02773	142.0	11.91638
153289818.02773	101.0	10.04988
153289819.02773	139.0	11.78983
153289820.02773	151.0	12.28821
153289821.02773	137.0	11.7047
153289822.02773	127.0	11.26943
153289823.02773	73.0	8.544
153289824.02773	105.0	10.24695
153289825.02773	89.0	9.43398
153289826.02773	125.0	11.18034
153289827.02773	91.0	9.53939
153289828.02773	86.0	9.27362
153289829.02773	186.0	13.63818
153289830.02773	486.0	22.04541
153289831.02773	202.0	14.21267
153289832.02773	139.0	11.78983
153289833.02773	99.0	9.94987
153289834.02773	91.0	9.53939
153289835.02773	158.0	12.56981
153289836.02773	135.0	11.61895
153289837.02773	124.0	11.13553
153289838.02773	204.0	14.28286
153289839.02773	147.0	12.12436
153289840.02773	87.0	9.32738
153289841.02773	116.0	10.77033
153289842.02773	201.0	14.17745
153289843.02773	86.0	9.27362
153289844.02773	83.0	9.11043
153289845.02773	154.0	12.40967
153289846.02773	74.0	8.60233
153289847.02773	151.0	12.28821
153289848.02773	101.0	10.04988
153289849.02773	79.0	8.88819
153289850.02773	230.0	15.16575
153289851.02773	165.0	12.84523
153289852.02773	119.0	10.90871
153289853.02773	266.0	16.30951
153289854.02773	119.0	10.90871
153289855.02773	85.0	9.21954
153289856.02773	138.0	11.74734
153289857.02773	89.0	9.43398
153289858.02773	89.0	9.43398
153289859.02773	147.0	12.12436
153289860.02773	98.0	9.89949
153289861.02773	104.0	10.19804
153289862.02773	496.0	22.27106
153289863.02773	158.0	12.56981
153289864.02773	75.0	8.66025
153289865.02773	189.0	13.74773
153289866.02773	183.0	13.52775
153289867.02773	128.0	11.31371
153289868.02773	91.0	9.53939
153289869.02773	282.0	16.79286
153289870.02773	200.0	14.14214
153289871.02773	172.0	13.11488
153289872.02773	93.0	9.64365
153289873.02773	300.0	17.32051
153289874.02773	169.0	13.0
153289875.02773	274.0	16.55295
153289876.02773	392.0	19.79899
153289877.02773	156.0	12.49
153289878.02773	103.0	10.14889
153289879.02773	132.0	11.48913
153289880.02773	266.0	16.30951
153289881.02773	148.0	12.16553
153289882.02773	106.0	10.29563
153289883.02773	259.0	16.09348
153289884.02773	121.0	11.0
153289885.02773	152.0	12.32883
153289886.02773	90.0	9.48683
153289887.02773	75.0	8.66025
153289888.02773	303.0	17.4069
153289889.02773	301.0	17.34935
153289890.02773	118.0	10.86278
153289891.02773	383.0	19.57039
153289892.02773	207.0	14.38749
153289893.02773	205.0	14.31782
153289894.02773	193.0	13.89244
153289895.02773	69.0	8.30662
153289896.02773	80.0	8.94427
153289897.02773	130.0	11.40175
153289898.02773	79.0	8.88819
153289899.02773	200.0	14.14214
153289900.02773	93.0	9.64365
153289901.02773	536.0	23.15167
153289902.02773	88.0	9.38083
153289903.02773	94.0	9.69536
153289904.02773	440.0	20.97618
153289905.02773	81.0	9.0
153289906.02773	84.0	9.16515
153289907.02773	558.0	23.62202
153289908.02773	292.0	17.08801
153289909.02773	105.0	10.24695
153289910.02773	97.0	9.84886
153289911.02773	141.0	11.87434
153289912.02773	205.0	14.31782
153289913.02773	194.0	13.92839
153289914.02773	127.0	11.26943
153289915.02773	99.0	9.94987
153289916.02773	81.0	9.0
153289917.02773	101.0	10.04988
153289918.02773	141.0	11.87434
153289919.02773	77.0	8.77496
153289920.02773	163.0	12.76715
153289921.02773	96.0	9.79796
153289922.02773	79.0	8.88819
153289923.02773	83.0	9.11043
153289924.02773	167.0	12.92285
153289925.02773	86.0	9.27362
153289926.02773	119.0	10.90871
153289927.02773	82.0	9.05539
153289928.02773	87.0	9.32738
153289929.02773	89.0	9.43398
153289930.02773	308.0	17.54993
153289931.02773	97.0	9.84886
153289932.02773	101.0	10.04988
153289933.02773	236.0	15.36229
153289934.02773	212.0	14.56022
153289935.02773	103.0	10.14889
153289936.02773	74.0	8.60233
153289937.02773	234.0	15.29706
153289938.02773	165.0	12.84523
153289939.02773	80.0	8.94427
153289940.02773	91.0	9.53939
153289941.02773	167.0	12.92285
153289942.02773	88.0	9.38083
153289943.02773	384.0	19.59592
153289944.02773	173.0	13.15295
153289945.02773	97.0	9.84886
153289946.02773	78.0	8.83176
153289947.02773	160.0	12.64911
153289948.02773	163.0	12.76715
153289949.02773	90.0	9.48683
153289950.02773	78.0	8.83176
153289951.02773	75.0	8.66025
153289952.02773	168.0	12.96148
153289953.02773	328.0	18.11077
153289954.02773	147.0	12.12436
153289955.02773	195.0	13.96424
153289956.02773	80.0	8.94427
153289957.02773	239.0	15.45962
153289958.02773	113.0	10.63015
153289959.02773	88.0	9.38083
153289960.02773	84.0	9.16515
153289961.02773	86.0	9.27362
153289962.02773	122.0	11.04536
153289963.02773	680.0	26.07681
153289964.02773	110.0	10.48809
153289965.02773	177.0	13.30413
153289966.02773	414.0	20.34699
153289967.02773	91.0	9.53939
153289968.02773	95.0	9.74679
153289969.02773	280.0	16.7332
153289970.02773	143.0	11.95826
153289971.02773	88.0	9.38083
153289972.02773	96.0	9.79796
153289973.02773	129.0	11.35782
153289974.02773	80.0	8.94427
153289975.02773	127.0	11.26943
153289976.02773	161.0	12.68858
153289977.02773	187.0	13.67479
153289978.02773	82.0	9.05539
153289979.02773	80.0	8.94427
153289980.02773	143.0	11.95826
153289981.02773	163.0	12.76715
153289982.02773	539.0	23.21637
153289983.02773	105.0	10.24695
153289984.02773	151.0	12.28821
153289985.02773	118.0	10.86278
153289986.02773	123.0	11.09054
153289987.02773	129.0	11.35782
153289988.02773	293.0	17.11724
153289989.02773	212.0	14.56022
153289990.02773	101.0	10.04988
153289991.02773	102.0	10.0995
153289992.02773	239.0	15.45962
153289993.02773	95.0	9.74679
153289994.02773	515.0	22.69361
153289995.02773	83.0	9.11043
153289996.02773	87.0	9.32738
153289997.02773	357.0	18.89444
153289998.02773	95.0	9.74679
153289999.02773	99.0	9.94987
153290000.02773	115.0	10.72381
153290001.02773	85.0	9.21954
153290002.02773	158.0	12.56981
153290003.02773	169.0	13.0
153290004.02773	95.0	9.74679
153290005.02773	497.0	22.2935
153290006.02773	118.0	10.86278
153290007.02773	97.0	9.84886
153290008.02773	102.0	10.0995
153290009.02773	114.0	10.67708
153290010.02773	98.0	9.89949
153290011.02773	130.0	11.40175
153290012.02773	102.0	10.0995
153290013.02773	82.0	9.05539
153290014.02773	272.0	16.49242
153290015.02773	130.0	11.40175
153290016.02773	71.0	8.42615
153290017.02773	108.0	10.3923
153290018.02773	109.0	10.44031
153290019.02773	148.0	12.16553
153290020.02773	125.0	11.18034
153290021.02773	107.0	10.34408
153290022.02773	209.0	14.45683
153290023.02773	97.0	9.84886
153290024.02773	79.0	8.88819
153290025.02773	226.0	15.0333
153290026.02773	86.0	9.27362
153290027.02773	127.0	11.26943
153290028.02773	78.0	8.83176
153290029.02773	101.0	10.04988
153290030.02773	91.0	9.53939
153290031.02773	69.0	8.30662
153290032.02773	115.0	10.72381
153290033.02773	187.0	13.67479
153290034.02773	108.0	10.3923
153290035.02773	169.0	13.0
153290036.02773	84.0	9.16515
153290037.02773	70.0	8.3666
153290038.02773	298.0	17.26268
153290039.02773	84.0	9.16515
153290040.02773	471.0	21.70253
153290041.02773	89.0	9.43398
153290042.02773	93.0	9.64365
153290043.02773	91.0	9.53939
153290044.02773	392.0	19.79899
153290045.02773	182.0	13.49074
153290046.02773	103.0	10.14889
153290047.02773	165.0	12.84523
153290048.02773	343.0	18.52026
153290049.02773	229.0	15.13275
153290050.02773	129.0	11.35782
153290051.02773	192.0	13.85641
153290052.02773	247.0	15.71623
153290053.02773	146.0	12.08305
153290054.02773	75.0	8.66025
153290055.02773	129.0	11.35782
153290056.02773	206.0	14.3527
153290057.02773	102.0	10.0995
153290058.02773	146.0	12.08305
153290059.02773	261.0	16.15549
153290060.02773	287.0	16.94107
153290061.02773	106.0	10.29563
153290062.02773	137.0	11.7047
153290063.02773	118.0	10.86278
153290064.02773	155.0	12.4499
153290065.02773	169.0	13.0
153290066.02773	195.0	13.96424
153290067.02773	146.0	12.08305
153290068.02773	434.0	20.83267
153290069.02773	136.0	11.6619
153290070.02773	170.0	13.0384
153290071.02773	80.0	8.94427
153290072.02773	93.0	9.64365
153290073.02773	206.0	14.3527
153290074.02773	164.0	12.80625
153290075.02773	160.0	12.64911
153290076.02773	224.0	14.96663
153290077.02773	94.0	9.69536
153290078.02773	121.0	11.0
153290079.02773	104.0	10.19804
