Time	Count	Error
198598148.39206	2.64268	0.51827
198598158.39285	1.62627	0.40657
198598168.39364	2.03283	0.45456
198598178.39443	2.54104	0.50821
198598188.39521	3.25253	0.57497
198598198.396	2.4394	0.49794
198598208.39679	1.62627	0.40657
198598218.39758	2.54104	0.50821
198598228.39836	2.94761	0.54736
198598238.39915	2.94761	0.54736
198598248.39994	2.74432	0.52815
198598258.40073	2.74432	0.52815
198598268.40151	2.94761	0.54736
198598278.4023	2.64268	0.51827
198598288.40309	2.84596	0.53784
198598298.40388	3.25253	0.57497
198598308.40467	2.23612	0.47674
198598318.40545	1.93119	0.44305
198598328.40624	2.74432	0.52815
198598338.40703	1.62627	0.40657
198598348.40782	1.93119	0.44305
198598358.4086	2.54104	0.50821
198598368.40939	2.13447	0.46578
198598378.41018	2.23612	0.47674
198598388.41097	2.64268	0.51827
198598398.41175	2.13447	0.46578
198598408.41254	2.64268	0.51827
198598418.41333	2.33776	0.48746
198598428.41412	2.4394	0.49794
198598438.4149	2.4394	0.49794
198598448.41569	2.94761	0.54736
198598458.41648	3.15089	0.56592
198598468.41727	2.33776	0.48746
198598478.41806	3.15089	0.56592
198598488.41884	2.33776	0.48746
198598498.41963	2.74432	0.52815
198598508.42042	2.4394	0.49794
198598518.42121	3.15089	0.56592
198598528.42199	2.4394	0.49794
198598538.42278	2.84596	0.53784
198598548.42357	1.72791	0.41908
198598558.42436	1.2197	0.3521
198598568.42514	2.84596	0.53784
198598578.42593	4.16731	0.65082
198598588.42672	1.93119	0.44305
198598598.42751	2.74432	0.52815
198598608.4283	2.94761	0.54736
198598618.42908	2.33776	0.48746
198598628.42987	2.74432	0.52815
198598638.43066	2.13447	0.46578
198598648.43145	1.82955	0.43123
198598658.43223	2.33776	0.48746
198598668.43302	2.64268	0.51827
198598678.43381	2.64268	0.51827
198598688.4346	2.13447	0.46578
198598698.43539	2.4394	0.49794
198598708.43617	1.52462	0.39366
198598718.43696	2.23612	0.47674
198598728.43775	3.04925	0.55671
198598738.43854	3.04925	0.55671
198598748.43933	2.64268	0.51827
198598758.44011	2.54104	0.50821
198598768.4409	1.82955	0.43123
198598778.44169	1.32134	0.36647
198598788.44248	2.74432	0.52815
198598798.44327	2.74432	0.52815
198598808.44405	2.13447	0.46578
198598818.44484	2.64268	0.51827
198598828.44563	2.13447	0.46578
198598838.44642	2.4394	0.49794
198598848.4472	3.15089	0.56592
198598858.44799	2.54104	0.50821
198598868.44878	2.23612	0.47674
198598878.44957	2.84596	0.53784
198598888.45036	1.72791	0.41908
198598898.45114	2.74432	0.52815
198598908.45193	2.94761	0.54736
198598918.45272	1.93119	0.44305
198598928.45351	2.23612	0.47674
198598938.4543	2.84596	0.53784
198598948.45508	2.4394	0.49794
198598958.45587	2.64268	0.51827
198598968.45666	1.62627	0.40657
198598978.45745	2.74432	0.52815
198598988.45824	2.03283	0.45456
198598998.45902	3.6591	0.60985
198599008.45981	2.84596	0.53784
198599018.4606	2.23612	0.47674
198599028.46139	1.52462	0.39366
198599038.46218	2.64268	0.51827
198599048.46296	2.33776	0.48746
198599058.46375	2.54104	0.50821
198599068.46454	2.54104	0.50821
198599078.46533	2.84596	0.53784
198599088.46612	1.72791	0.41908
198599098.46691	2.4394	0.49794
198599108.46769	3.15089	0.56592
198599118.46848	3.15089	0.56592
198599128.46927	2.84596	0.53784
198599138.47006	2.03283	0.45456
198599148.47085	3.25253	0.57497
198599158.47163	3.35417	0.58389
198599168.47242	2.74432	0.52815
198599178.47321	2.94761	0.54736
198599188.474	2.94761	0.54736
198599198.47479	3.15089	0.56592
198599208.47557	3.15089	0.56592
198599218.47636	2.23612	0.47674
198599228.47715	3.25253	0.57497
198599238.47794	2.84596	0.53784
198599248.47873	2.13447	0.46578
198599258.47952	3.04925	0.55671
198599268.4803	2.4394	0.49794
198599278.48109	2.33776	0.48746
198599288.48188	2.64268	0.51827
198599298.48267	2.33776	0.48746
198599308.48346	2.74432	0.52815
198599318.48425	2.74432	0.52815
198599328.48503	2.74432	0.52815
198599338.48582	1.82955	0.43123
198599348.48661	2.54104	0.50821
198599358.4874	2.64268	0.51827
198599368.48819	1.62627	0.40657
198599378.48897	2.23612	0.47674
198599388.48976	2.94761	0.54736
198599398.49055	1.62627	0.40657
198599408.49134	3.45581	0.59267
198599418.49213	2.13447	0.46578
198599428.49292	3.25253	0.57497
198599438.4937	2.84596	0.53784
198599448.49449	3.45581	0.59267
198599458.49528	2.4394	0.49794
198599468.49607	2.54104	0.50821
198599478.49686	2.64268	0.51827
198599488.49765	2.54104	0.50821
198599498.49843	2.74432	0.52815
198599508.49922	3.15089	0.56592
198599518.50001	2.13447	0.46578
198599528.5008	2.33776	0.48746
198599538.50159	1.42298	0.38031
198599548.50238	2.4394	0.49794
198599558.50316	2.54104	0.50821
198599568.50395	1.93119	0.44305
198599578.50474	2.23612	0.47674
198599588.50553	2.13447	0.46578
198599598.50632	2.94761	0.54736
198599608.50711	1.72791	0.41908
198599618.50789	2.03283	0.45456
198599628.50868	2.03283	0.45456
198599638.50947	2.4394	0.49794
198599648.51026	2.84596	0.53784
198599658.51105	2.94761	0.54736
198599668.51184	2.54104	0.50821
198599678.51263	2.94761	0.54736
198599688.51341	2.33776	0.48746
198599698.5142	2.23612	0.47674
198599708.51499	1.32134	0.36647
198599718.51578	2.33776	0.48746
198599728.51657	2.64268	0.51827
198599738.51736	2.64268	0.51827
198599748.51814	2.4394	0.49794
198599758.51893	1.82955	0.43123
198599768.51972	2.54104	0.50821
198599778.52051	2.74432	0.52815
198599788.5213	3.25253	0.57497
198599798.52209	2.54104	0.50821
198599808.52288	2.74432	0.52815
198599818.52366	3.15089	0.56592
198599828.52445	3.25253	0.57497
198599838.52524	3.55746	0.60132
198599848.52603	2.94761	0.54736
198599858.52682	2.74432	0.52815
198599868.52761	1.93119	0.44305
198599878.5284	3.45581	0.59267
198599888.52918	3.04925	0.55671
198599898.52997	2.13447	0.46578
198599908.53076	3.15089	0.56592
198599918.53155	3.35417	0.58389
198599928.53234	2.54104	0.50821
198599938.53313	3.35417	0.58389
198599948.53392	3.25253	0.57497
198599958.5347	2.94761	0.54736
198599968.53549	3.96402	0.63475
198599978.53628	4.06566	0.64284
198599988.53707	3.35417	0.58389
198599998.53786	5.69193	0.76062
198600008.53865	2.74432	0.52815
198600018.53944	2.33776	0.48746
198600028.54023	3.04925	0.55671
198600038.54101	2.94761	0.54736
198600048.5418	3.6591	0.60985
198600058.54259	4.77716	0.69682
198600068.54338	3.25253	0.57497
198600078.54417	4.16731	0.65082
198600088.54496	3.35417	0.58389
198600098.54575	4.16731	0.65082
198600108.54653	3.6591	0.60985
198600118.54732	2.4394	0.49794
198600128.54811	3.35417	0.58389
198600138.5489	2.94761	0.54736
198600148.54969	3.04925	0.55671
198600158.55048	4.06566	0.64284
198600168.55127	3.76074	0.61826
198600178.55206	3.76074	0.61826
198600188.55284	3.04925	0.55671
198600198.55363	4.16731	0.65082
198600208.55442	3.35417	0.58389
198600218.55521	3.96402	0.63475
198600228.556	3.15089	0.56592
198600238.55679	3.04925	0.55671
198600248.55758	4.37059	0.66651
198600258.55837	3.86238	0.62656
198600268.55915	3.15089	0.56592
198600278.55994	3.35417	0.58389
198600288.56073	3.6591	0.60985
198600298.56152	3.15089	0.56592
198600308.56231	3.25253	0.57497
198600318.5631	3.55746	0.60132
198600328.56389	2.54104	0.50821
198600338.56468	3.45581	0.59267
198600348.56547	3.15089	0.56592
198600358.56625	3.25253	0.57497
198600368.56704	3.15089	0.56592
198600378.56783	3.86238	0.62656
198600388.56862	3.55746	0.60132
198600398.56941	3.45581	0.59267
198600408.5702	2.74432	0.52815
198600418.57099	2.74432	0.52815
198600428.57178	3.15089	0.56592
198600438.57257	3.76074	0.61826
