Time	Count	Error
370075529.29829	0.70898	0.26797
370075539.29782	0.20256	0.14324
370075549.29736	0.40513	0.20256
370075559.2969	0.70898	0.26797
370075569.29644	0.30385	0.17543
370075579.29597	0.30385	0.17543
370075589.29551	0.60769	0.24809
370075599.29505	0.70898	0.26797
370075609.29459	1.11411	0.33592
370075619.29412	0.50641	0.22647
370075629.29366	0.50641	0.22647
370075639.2932	0.50641	0.22647
370075649.29274	1.01282	0.32028
370075659.29227	0.40513	0.20256
370075669.29181	0.40513	0.20256
370075679.29135	0.20256	0.14324
370075689.29089	0.30385	0.17543
370075699.29042	0.30385	0.17543
370075709.28996	0.70898	0.26797
370075719.2895	0.91154	0.30385
370075729.28904	0.70898	0.26797
370075739.28857	0.91154	0.30385
370075749.28811	0.91154	0.30385
370075759.28765	0.60769	0.24809
370075769.28718	0.91154	0.30385
370075779.28672	0.50641	0.22647
370075789.28626	0.30385	0.17543
370075799.2858	0.81026	0.28647
370075809.28533	0.60769	0.24809
370075819.28487	0.50641	0.22647
370075829.28441	0.81026	0.28647
370075839.28395	0.10128	0.10128
370075849.28348	0.50641	0.22647
370075859.28302	0.40513	0.20256
370075869.28256	1.11411	0.33592
370075879.2821	0.50641	0.22647
370075889.28163	0.40513	0.20256
370075899.28117	0.91154	0.30385
370075909.28071	1.01282	0.32028
370075919.28025	0.50641	0.22647
370075929.27978	0.40513	0.20256
370075939.27932	0.60769	0.24809
370075949.27886	0.70898	0.26797
370075959.2784	0.40513	0.20256
370075969.27793	0.40513	0.20256
370075979.27747	0.91154	0.30385
370075989.27701	0.50641	0.22647
370075999.27655	0.50641	0.22647
370076009.27608	0.81026	0.28647
370076019.27562	0.30385	0.17543
370076029.27516	0.50641	0.22647
370076039.2747	0.10128	0.10128
370076049.27423	0.50641	0.22647
370076059.27377	0.50641	0.22647
370076069.27331	0.91154	0.30385
370076079.27284	1.11411	0.33592
370076089.27238	0.30385	0.17543
370076099.27192	0.70898	0.26797
370076109.27146	0.60769	0.24809
370076119.27099	0.70898	0.26797
370076129.27053	0.70898	0.26797
370076139.27007	0.60769	0.24809
370076149.26961	0.70898	0.26797
370076159.26914	1.01282	0.32028
370076169.26868	0.91154	0.30385
370076179.26822	0.81026	0.28647
370076189.26776	0.81026	0.28647
370076199.26729	0.50641	0.22647
370076209.26683	0.70898	0.26797
370076219.26637	0.60769	0.24809
370076229.26591	0.40513	0.20256
370076239.26544	0.30385	0.17543
370076249.26498	0.40513	0.20256
370076259.26452	0.91154	0.30385
370076269.26406	0.50641	0.22647
370076279.26359	0.50641	0.22647
370076289.26313	0.81026	0.28647
370076299.26267	1.62052	0.40513
370076309.2622	0.40513	0.20256
370076319.26174	0.60769	0.24809
370076329.26128	0.91154	0.30385
370076339.26082	0.30385	0.17543
370076349.26035	1.21539	0.35085
370076359.25989	0.40513	0.20256
370076369.25943	0.70898	0.26797
370076379.25897	1.01282	0.32028
370076389.2585	0.30385	0.17543
370076399.25804	0.40513	0.20256
370076409.25758	0.40513	0.20256
370076419.25712	0.50641	0.22647
370076429.25665	0.40513	0.20256
370076439.25619	0.40513	0.20256
370076449.25573	0.81026	0.28647
370076459.25527	1.21539	0.35085
370076469.2548	0.60769	0.24809
370076479.25434	0.50641	0.22647
370076489.25388	0.70898	0.26797
370076499.25342	0.50641	0.22647
370076509.25295	0.30385	0.17543
370076519.25249	0.40513	0.20256
370076529.25203	0.91154	0.30385
370076539.25156	0.50641	0.22647
370076549.2511	0.60769	0.24809
370076559.25064	0.60769	0.24809
370076569.25018	0.40513	0.20256
370076579.24971	0.60769	0.24809
370076589.24925	1.11411	0.33592
370076599.24879	0.50641	0.22647
370076609.24833	0.20256	0.14324
370076619.24786	0.50641	0.22647
370076629.2474	0.70898	0.26797
370076639.24694	0.30385	0.17543
370076649.24648	0.50641	0.22647
370076659.24601	0.20256	0.14324
370076669.24555	0.40513	0.20256
370076679.24509	0.70898	0.26797
370076689.24463	0.70898	0.26797
370076699.24416	0.70898	0.26797
370076709.2437	0.70898	0.26797
370076719.24324	0.40513	0.20256
370076729.24277	0.91154	0.30385
370076739.24231	0.81026	0.28647
370076749.24185	0.50641	0.22647
370076759.24139	0.20256	0.14324
370076769.24092	0.40513	0.20256
370076779.24046	1.01282	0.32028
370076789.24	0.70898	0.26797
370076799.23954	0.81026	0.28647
370076809.23907	0.70898	0.26797
370076819.23861	0.60769	0.24809
370076829.23815	0.30385	0.17543
370076839.23769	0.40513	0.20256
370076849.23722	0.60769	0.24809
370076859.23676	0.60769	0.24809
370076869.2363	0.91154	0.30385
370076879.23583	0.70898	0.26797
370076889.23537	0.91154	0.30385
370076899.23491	0.70898	0.26797
370076909.23445	0.70898	0.26797
370076919.23398	0.30385	0.17543
370076929.23352	0.40513	0.20256
370076939.23306	0.70898	0.26797
370076949.2326	0.50641	0.22647
370076959.23213	0.81026	0.28647
370076969.23167	0.70898	0.26797
370076979.23121	1.01282	0.32028
370076989.23075	0.10128	0.10128
370076999.23028	0.20256	0.14324
370077009.22982	0.50641	0.22647
370077019.22936	0.20256	0.14324
370077029.22889	0.70898	0.26797
370077039.22843	0.30385	0.17543
370077049.22797	0.70898	0.26797
370077059.22751	0.40513	0.20256
370077069.22704	0.40513	0.20256
370077079.22658	0.30385	0.17543
370077089.22612	0.40513	0.20256
370077099.22566	1.11411	0.33592
370077109.22519	0.60769	0.24809
370077119.22473	1.01282	0.32028
370077129.22427	0.50641	0.22647
370077139.22381	0.40513	0.20256
370077149.22334	0.91154	0.30385
370077159.22288	0.70898	0.26797
370077169.22242	0.50641	0.22647
370077179.22195	0.60769	0.24809
370077189.22149	0.91154	0.30385
370077199.22103	0.30385	0.17543
370077209.22057	0.50641	0.22647
370077219.2201	0.50641	0.22647
370077229.21964	0.70898	0.26797
370077239.21918	0.91154	0.30385
370077249.21872	0.20256	0.14324
370077259.21825	0.60769	0.24809
370077269.21779	0.91154	0.30385
370077279.21733	0.40513	0.20256
370077289.21687	0.60769	0.24809
370077299.2164	0.70898	0.26797
370077309.21594	0.50641	0.22647
370077319.21548	0.30385	0.17543
370077329.21501	0.30385	0.17543
370077339.21455	0.70898	0.26797
370077349.21409	0.91154	0.30385
370077359.21363	0.50641	0.22647
370077369.21316	0.50641	0.22647
370077379.2127	0.50641	0.22647
370077389.21224	0.70898	0.26797
370077399.21178	0.40513	0.20256
370077409.21131	0.60769	0.24809
370077419.21085	0.20256	0.14324
370077429.21039	1.01282	0.32028
370077439.20993	0.81026	0.28647
370077449.20946	0.60769	0.24809
370077459.209	0.91154	0.30385
370077469.20854	0.70898	0.26797
370077479.20807	0.40513	0.20256
370077489.20761	1.31667	0.36518
370077499.20715	0.30385	0.17543
370077509.20669	0.50641	0.22647
370077519.20622	0.50641	0.22647
370077529.20576	1.41795	0.37896
370077539.2053	0.50641	0.22647
370077549.20484	0.81026	0.28647
370077559.20437	0.91154	0.30385
370077569.20391	0.60769	0.24809
370077579.20345	0.40513	0.20256
370077589.20298	0.70898	0.26797
370077599.20252	0.40513	0.20256
370077609.20206	0.81026	0.28647
370077619.2016	0.50641	0.22647
370077629.20113	0.60769	0.24809
370077639.20067	0.40513	0.20256
370077649.20021	0.70898	0.26797
370077659.19975	0.50641	0.22647
