Time	Count	Error
120869491.78015	0.2	0.14142
120869501.78015	0.2	0.14142
120869511.78015	0.2	0.14142
120869521.78015	0.2	0.14142
120869531.78015	0.2	0.14142
120869541.78015	0.2	0.14142
120869561.78015	0.2	0.14142
120869571.78015	0.1	0.1
120869581.78015	0.2	0.14142
120869591.78015	0.5	0.22361
120869601.78015	0.1	0.1
120869611.78015	0.1	0.1
120869621.78015	0.4	0.2
120869631.78015	0.1	0.1
120869641.78015	0.1	0.1
120869651.78015	0.1	0.1
120869671.78015	0.2	0.14142
120869681.78015	0.1	0.1
120869691.78015	0.3	0.17321
120869701.78015	0.2	0.14142
120869711.78015	0.5	0.22361
120869721.78015	0.2	0.14142
120869731.78015	0.3	0.17321
120869741.78015	0.2	0.14142
120869771.78015	0.2	0.14142
120869781.78015	0.1	0.1
120869791.78015	0.2	0.14142
120869801.78015	0.2	0.14142
120869811.78015	0.3	0.17321
120869831.78015	0.1	0.1
120869851.78015	0.3	0.17321
120869861.78015	0.1	0.1
120869871.78015	0.1	0.1
120869881.78015	0.2	0.14142
120869891.78015	0.2	0.14142
120869901.78015	0.1	0.1
120869911.78015	0.2	0.14142
120869921.78015	0.3	0.17321
120869931.78015	0.3	0.17321
120869961.78015	0.2	0.14142
120869971.78015	0.1	0.1
120869991.78015	0.1	0.1
120870011.78015	0.2	0.14142
120870031.78015	0.1	0.1
120870051.78015	0.3	0.17321
120870061.78015	0.1	0.1
120870071.78015	0.1	0.1
120870081.78015	0.2	0.14142
120870091.78015	0.2	0.14142
120870101.78015	0.3	0.17321
120870111.78015	0.4	0.2
120870121.78015	0.3	0.17321
120870131.78015	0.2	0.14142
120870171.78015	0.1	0.1
120870181.78015	0.1	0.1
120870191.78015	0.1	0.1
120870201.78015	0.3	0.17321
120870221.78015	0.1	0.1
120870231.78015	0.1	0.1
120870241.78015	0.4	0.2
120870251.78015	0.2	0.14142
120870261.78015	0.1	0.1
120870271.78015	0.1	0.1
120870281.78015	0.4	0.2
120870291.78015	0.1	0.1
120870301.78015	0.2	0.14142
120870311.78015	0.2	0.14142
120870331.78015	0.3	0.17321
120870341.78015	0.2	0.14142
120870351.78015	0.3	0.17321
120870361.78015	0.4	0.2
120870371.78015	0.2	0.14142
120870401.78015	0.1	0.1
120870411.78015	0.4	0.2
120870421.78015	0.2	0.14142
120870431.78015	0.4	0.2
120870441.78015	0.4	0.2
120870451.78015	0.2	0.14142
120870461.78015	0.1	0.1
120870471.78015	0.3	0.17321
120870481.78015	0.1	0.1
120870491.78015	0.2	0.14142
120870501.78015	0.2	0.14142
120870511.78015	0.4	0.2
120870521.78015	0.2	0.14142
120870531.78015	0.1	0.1
120870541.78015	0.1	0.1
120870551.78015	0.2	0.14142
120870561.78015	0.2	0.14142
120870571.78015	0.1	0.1
120870581.78015	0.4	0.2
120870591.78015	0.1	0.1
120870601.78015	0.1	0.1
120870641.78015	0.4	0.2
120870651.78015	0.1	0.1
120870661.78015	0.3	0.17321
120870671.78015	0.1	0.1
120870681.78015	0.1	0.1
120870691.78015	0.2	0.14142
120870701.78015	0.1	0.1
120870711.78015	0.2	0.14142
120870741.78015	0.1	0.1
120870751.78015	0.2	0.14142
120870761.78015	0.6	0.24495
120870771.78015	0.1	0.1
120870781.78015	0.1	0.1
120870811.78015	0.3	0.17321
120870821.78015	0.3	0.17321
120870841.78015	0.2	0.14142
120870851.78015	0.4	0.2
120870861.78015	0.2	0.14142
120870881.78015	0.2	0.14142
120870891.78015	0.1	0.1
120870921.78015	0.2	0.14142
120870931.78015	0.3	0.17321
120870951.78015	0.3	0.17321
120870961.78015	0.1	0.1
120870971.78015	0.1	0.1
120870981.78015	0.1	0.1
120870991.78015	0.1	0.1
120871001.78015	0.2	0.14142
120871011.78015	0.2	0.14142
120871041.78015	0.2	0.14142
120871061.78015	0.1	0.1
120871071.78015	0.1	0.1
120871081.78015	0.3	0.17321
120871091.78015	0.5	0.22361
120871101.78015	0.2	0.14142
120871111.78015	0.3	0.17321
120871121.78015	0.1	0.1
120871131.78015	0.2	0.14142
120871141.78015	0.2	0.14142
120871151.78015	0.1	0.1
120871161.78015	0.1	0.1
120871171.78015	0.3	0.17321
120871181.78015	0.2	0.14142
120871211.78015	0.1	0.1
120871231.78015	0.2	0.14142
120871241.78015	0.3	0.17321
120871251.78015	0.1	0.1
120871291.78015	0.2	0.14142
120871331.78015	0.3	0.17321
120871341.78015	0.3	0.17321
120871351.78015	0.2	0.14142
120871361.78015	0.3	0.17321
120871381.78015	0.2	0.14142
120871401.78015	0.1	0.1
120871411.78015	0.1	0.1
120871421.78015	0.3	0.17321
120871431.78015	0.2	0.14142
120871441.78015	0.1	0.1
120871461.78015	0.1	0.1
120871471.78015	0.3	0.17321
120871481.78015	0.1	0.1
120874533.50807	0.1	0.1
120874543.50807	0.1	0.1
120874563.50807	0.1	0.1
120874573.50807	0.3	0.17321
120874583.50807	0.2	0.14142
120874593.50807	0.4	0.2
120874603.50807	0.1	0.1
120874613.50807	0.2	0.14142
120874623.50807	0.4	0.2
120874633.50807	0.2	0.14142
120874643.50807	0.3	0.17321
120874653.50807	0.3	0.17321
120874663.50807	0.1	0.1
120874673.50807	0.2	0.14142
120874693.50807	0.2	0.14142
120874703.50807	0.3	0.17321
120874713.50807	0.2	0.14142
120874733.50807	0.2	0.14142
120874743.50807	0.4	0.2
120874753.50807	0.1	0.1
120874763.50807	0.3	0.17321
120874773.50807	0.3	0.17321
120874783.50807	0.2	0.14142
120874793.50807	0.1	0.1
120874823.50807	0.2	0.14142
120874833.50807	0.1	0.1
120874843.50807	0.1	0.1
120874853.50807	0.2	0.14142
120874863.50807	0.1	0.1
120874873.50807	0.3	0.17321
120874883.50807	0.1	0.1
120874893.50807	0.2	0.14142
120874903.50807	0.1	0.1
120874913.50807	0.1	0.1
120874923.50807	0.2	0.14142
120874933.50807	0.2	0.14142
120874943.50807	0.6	0.24495
120874953.50807	0.3	0.17321
120874963.50807	0.1	0.1
120874973.50807	0.1	0.1
120874993.50807	0.4	0.2
120875003.50807	0.2	0.14142
120875023.50807	0.1	0.1
120875033.50807	0.3	0.17321
120875043.50807	0.1	0.1
120875063.50807	0.1	0.1
120875083.50807	0.6	0.24495
120875093.50807	0.3	0.17321
120875113.50807	0.3	0.17321
120875123.50807	0.3	0.17321
120875133.50807	0.1	0.1
120875143.50807	0.3	0.17321
120875173.50807	0.2	0.14142
120875183.50807	0.2	0.14142
120875193.50807	0.1	0.1
120875203.50807	0.1	0.1
120875213.50807	0.2	0.14142
120875223.50807	0.1	0.1
120875233.50807	0.1	0.1
120875243.50807	0.3	0.17321
120875263.50807	0.2	0.14142
120875283.50807	0.1	0.1
120875313.50807	0.1	0.1
120875333.50807	0.2	0.14142
120875343.50807	0.3	0.17321
120875353.50807	0.1	0.1
120875363.50807	0.2	0.14142
120875373.50807	0.4	0.2
120875383.50807	0.1	0.1
120875393.50807	0.1	0.1
120875403.50807	0.3	0.17321
120875413.50807	0.4	0.2
120875423.50807	0.3	0.17321
120875433.50807	0.1	0.1
120875443.50807	0.1	0.1
120875493.50807	0.1	0.1
120875503.50807	0.2	0.14142
120875513.50807	0.1	0.1
120875523.50807	0.3	0.17321
120875533.50807	0.2	0.14142
120875543.50807	0.1	0.1
120875563.50807	0.2	0.14142
120875573.50807	0.1	0.1
120875583.50807	0.1	0.1
120875593.50807	0.3	0.17321
120875603.50807	0.2	0.14142
120875653.50807	0.1	0.1
120875663.50807	0.1	0.1
120875693.50807	0.7	0.26458
120875703.50807	0.1	0.1
120875713.50807	0.1	0.1
120875733.50807	0.1	0.1
120875743.50807	0.2	0.14142
120875753.50807	0.1	0.1
120875773.50807	0.2	0.14142
120875783.50807	0.2	0.14142
120875793.50807	0.2	0.14142
120875803.50807	0.1	0.1
120875813.50807	0.2	0.14142
120875823.50807	0.2	0.14142
120875833.50807	0.2	0.14142
120875843.50807	0.4	0.2
120875853.50807	0.1	0.1
120875873.50807	0.3	0.17321
120875893.50807	0.2	0.14142
120875903.50807	0.1	0.1
120875913.50807	0.1	0.1
120875923.50807	0.2	0.14142
120875933.50807	0.1	0.1
120875943.50807	0.5	0.22361
120875953.50807	0.2	0.14142
120875963.50807	0.3	0.17321
120875973.50807	0.1	0.1
120875983.50807	0.3	0.17321
120875993.50807	0.3	0.17321
120876003.50807	0.3	0.17321
120876013.50807	0.2	0.14142
120876023.50807	0.3	0.17321
120876033.50807	0.3	0.17321
120876053.50807	0.2	0.14142
120876103.50807	0.1	0.1
120876113.50807	0.3	0.17321
120876123.50807	0.1	0.1
120876153.50807	0.3	0.17321
120876163.50807	0.3	0.17321
120876173.50807	0.1	0.1
120876203.50807	0.4	0.2
120876213.50807	0.1	0.1
120876233.50807	0.1	0.1
120876243.50807	0.2	0.14142
120876253.50807	0.1	0.1
120876263.50807	0.1	0.1
120876273.50807	0.2	0.14142
120876293.50807	0.2	0.14142
120876303.50807	0.2	0.14142
120876313.50807	0.2	0.14142
120876323.50807	0.1	0.1
120876333.50807	0.3	0.17321
120876343.50807	0.1	0.1
120876353.50807	0.1	0.1
120876363.50807	0.4	0.2
120876373.50807	0.3	0.17321
120876393.50807	0.1	0.1
120876403.50807	0.1	0.1
120876413.50807	0.2	0.14142
120876433.50807	0.1	0.1
120876453.50807	0.3	0.17321
120876463.50807	0.2	0.14142
120876473.50807	0.1	0.1
120876493.50807	0.1	0.1
120876513.50807	0.1	0.1
120876523.50807	0.1	0.1
120876533.50807	0.1	0.1
120876543.50807	0.1	0.1
120876553.50807	0.4	0.2
120876563.50807	0.1	0.1
120876573.50807	0.3	0.17321
120876583.50807	0.3	0.17321
120876593.50807	0.2	0.14142
120876603.50807	0.2	0.14142
120876623.50807	0.1	0.1
120876643.50807	0.1	0.1
120876653.50807	0.4	0.2
120876673.50807	0.1	0.1
120876693.50807	0.2	0.14142
120876703.50807	0.3	0.17321
120876713.50807	0.1	0.1
120876723.50807	0.4	0.2
120876733.50807	0.1	0.1
120876743.50807	0.4	0.2
120876753.50807	0.3	0.17321
120876763.50807	0.2	0.14142
120876773.50807	0.1	0.1
120876783.50807	0.2	0.14142
120876793.50807	0.2	0.14142
120876803.50807	0.1	0.1
120876813.50807	0.1	0.1
120876833.50807	0.1	0.1
120876843.50807	0.1	0.1
120876853.50807	0.2	0.14142
120876863.50807	0.2	0.14142
120876873.50807	0.3	0.17321
120876883.50807	0.2	0.14142
120876893.50807	0.2	0.14142
120876913.50807	0.1	0.1
120876933.50807	0.2	0.14142
120876943.50807	0.1	0.1
120876953.50807	0.1	0.1
120876963.50807	0.1	0.1
120876973.50807	0.2	0.14142
120876983.50807	0.3	0.17321
120877023.50807	0.1	0.1
120877033.50807	0.1	0.1
120877043.50807	0.1	0.1
120877053.50807	0.1	0.1
120877063.50807	0.1	0.1
120877073.50807	0.2	0.14142
120877083.50807	0.2	0.14142
120877103.50807	0.2	0.14142
120877123.50807	0.2	0.14142
120877153.50807	0.1	0.1
120877163.50807	0.3	0.17321
120877173.50807	0.2	0.14142
120877183.50807	0.1	0.1
120877213.50807	0.1	0.1
120877223.50807	0.2	0.14142
120877233.50807	0.1	0.1
120877243.50807	0.1	0.1
120877253.50807	0.5	0.22361
120877293.50807	0.1	0.1
120877303.50807	0.4	0.2
120877323.50807	0.2	0.14142
120877333.50807	0.2	0.14142
120877343.50807	0.1	0.1
120877363.50807	0.2	0.14142
120877383.50807	0.2	0.14142
120877393.50807	0.2	0.14142
120877403.50807	0.1	0.1
120877413.50807	0.2	0.14142
120877423.50807	0.1	0.1
120877443.50807	0.2	0.14142
120877463.50807	0.3	0.17321
120877473.50807	0.1	0.1
120877483.50807	0.1	0.1
120877503.50807	0.1	0.1
120877513.50807	0.1	0.1
120877533.50807	0.2	0.14142
120877543.50807	0.2	0.14142
120877553.50807	0.1	0.1
120877563.50807	0.4	0.2
120877583.50807	0.1	0.1
120877603.50807	0.2	0.14142
120877613.50807	0.1	0.1
120877633.50807	0.1	0.1
120877643.50807	0.2	0.14142
120877653.50807	0.3	0.17321
120877663.50807	0.1	0.1
120877673.50807	0.3	0.17321
120877683.50807	0.1	0.1
120877693.50807	0.2	0.14142
120877703.50807	0.1	0.1
120877713.50807	0.1	0.1
120877733.50807	0.3	0.17321
120877753.50807	0.1	0.1
120877773.50807	0.1	0.1
120877783.50807	0.1	0.1
120877793.50807	0.2	0.14142
120877803.50807	0.1	0.1
120877813.50807	0.3	0.17321
120877823.50807	0.1	0.1
120877833.50807	0.2	0.14142
120877843.50807	0.1	0.1
120877853.50807	0.5	0.22361
120877863.50807	0.1	0.1
120877873.50807	0.6	0.24495
120877883.50807	0.2	0.14142
120877893.50807	0.3	0.17321
120877903.50807	0.1	0.1
120877913.50807	0.3	0.17321
120877923.50807	0.3	0.17321
120877943.50807	0.1	0.1
120877963.50807	0.1	0.1
120877983.50807	0.2	0.14142
120877993.50807	0.2	0.14142
120878013.50807	0.3	0.17321
120878023.50807	0.1	0.1
120878033.50807	0.1	0.1
120878043.50807	0.1	0.1
120878053.50807	0.1	0.1
120878063.50807	0.2	0.14142
120878073.50807	0.3	0.17321
120878083.50807	0.1	0.1
120878103.50807	0.3	0.17321
120878113.50807	0.2	0.14142
120878133.50807	0.1	0.1
120878143.50807	0.1	0.1
120878153.50807	0.2	0.14142
120878173.50807	0.2	0.14142
120878183.50807	0.3	0.17321
120878203.50807	0.3	0.17321
120878213.50807	0.2	0.14142
120878223.50807	0.1	0.1
120878233.50807	0.1	0.1
120878243.50807	0.2	0.14142
120878263.50807	0.1	0.1
120878273.50807	0.2	0.14142
120878283.50807	0.1	0.1
120878293.50807	0.2	0.14142
120878323.50807	0.1	0.1
120878333.50807	0.1	0.1
120878343.50807	0.2	0.14142
120878363.50807	0.1	0.1
120878373.50807	0.2	0.14142
120878383.50807	0.1	0.1
120878393.50807	0.2	0.14142
120878403.50807	0.3	0.17321
120878413.50807	0.1	0.1
120878423.50807	0.3	0.17321
120878433.50807	0.1	0.1
120878443.50807	0.2	0.14142
120878453.50807	0.4	0.2
120878483.50807	0.2	0.14142
120878503.50807	0.1	0.1
120878513.50807	0.2	0.14142
120878523.50807	0.1	0.1
120878533.50807	0.1	0.1
120878553.50807	0.1	0.1
120878563.50807	0.1	0.1
120878573.50807	0.1	0.1
120878583.50807	0.3	0.17321
120878593.50807	0.3	0.17321
120878603.50807	0.2	0.14142
120878613.50807	0.2	0.14142
120878623.50807	0.2	0.14142
120878633.50807	0.1	0.1
120878643.50807	0.3	0.17321
120878653.50807	0.1	0.1
120878693.50807	0.3	0.17321
120878703.50807	0.1	0.1
120878713.50807	0.1	0.1
120878723.50807	0.3	0.17321
120878733.50807	0.1	0.1
120878743.50807	0.1	0.1
120878753.50807	0.1	0.1
120878763.50807	0.3	0.17321
120878773.50807	0.2	0.14142
120878783.50807	0.1	0.1
120878793.50807	0.2	0.14142
120878833.50807	0.3	0.17321
120878843.50807	0.1	0.1
120878853.50807	0.2	0.14142
120878863.50807	0.1	0.1
120878873.50807	0.1	0.1
120878893.50807	0.1	0.1
120878903.50807	0.2	0.14142
120878913.50807	0.1	0.1
120878923.50807	0.1	0.1
120878933.50807	0.4	0.2
120878943.50807	0.3	0.17321
120878953.50807	0.3	0.17321
120878963.50807	0.4	0.2
120878973.50807	0.1	0.1
120879003.50807	0.2	0.14142
120879033.50807	0.1	0.1
120879043.50807	0.1	0.1
120879053.50807	0.2	0.14142
120879063.50807	0.3	0.17321
120879133.50807	0.3	0.17321
120879143.50807	0.1	0.1
120879153.50807	0.4	0.2
120879163.50807	0.1	0.1
120879173.50807	0.6	0.24495
120879183.50807	0.1	0.1
120879193.50807	0.4	0.2
120879203.50807	0.1	0.1
120879213.50807	0.1	0.1
120879223.50807	0.2	0.14142
120879233.50807	0.5	0.22361
120879243.50807	0.1	0.1
120879253.50807	0.1	0.1
120879263.50807	0.2	0.14142
120879273.50807	0.2	0.14142
120879293.50807	0.2	0.14142
120879303.50807	0.2	0.14142
120879313.50807	0.2	0.14142
120879323.50807	0.2	0.14142
120879333.50807	0.1	0.1
120879343.50807	0.1	0.1
120879353.50807	0.3	0.17321
120879363.50807	0.6	0.24495
120879383.50807	0.2	0.14142
120879393.50807	0.1	0.1
120879403.50807	0.3	0.17321
120879413.50807	0.1	0.1
120879423.50807	0.1	0.1
120879453.50807	0.1	0.1
120879463.50807	0.2	0.14142
120879473.50807	0.1	0.1
120879483.50807	0.2	0.14142
120879493.50807	0.2	0.14142
120879503.50807	0.2	0.14142
120879513.50807	0.3	0.17321
120879523.50807	0.1	0.1
120879543.50807	0.2	0.14142
120879553.50807	0.1	0.1
120879563.50807	0.1	0.1
120879573.50807	0.3	0.17321
120879593.50807	0.2	0.14142
120879613.50807	0.1	0.1
120879623.50807	0.1	0.1
120879633.50807	0.3	0.17321
120879643.50807	0.1	0.1
120879653.50807	0.2	0.14142
120879683.50807	0.2	0.14142
120879693.50807	0.1	0.1
120879723.50807	0.4	0.2
120879733.50807	0.1	0.1
120879743.50807	0.3	0.17321
120879753.50807	0.2	0.14142
120879763.50807	0.3	0.17321
120879773.50807	0.1	0.1
120879793.50807	0.2	0.14142
120879813.50807	0.2	0.14142
120879823.50807	0.1	0.1
120879833.50807	0.1	0.1
120879843.50807	0.3	0.17321
120879853.50807	0.4	0.2
120879863.50807	0.4	0.2
120879873.50807	0.1	0.1
120879883.50807	0.1	0.1
120879893.50807	0.3	0.17321
120879903.50807	0.1	0.1
120879923.50807	0.3	0.17321
120879933.50807	0.3	0.17321
120879943.50807	0.2	0.14142
120879953.50807	0.2	0.14142
120879963.50807	0.1	0.1
120879973.50807	0.3	0.17321
120879983.50807	0.1	0.1
120879993.50807	0.1	0.1
120880003.50807	0.1	0.1
120880013.50807	0.4	0.2
120880023.50807	0.3	0.17321
120880033.50807	0.1	0.1
120880043.50807	0.4	0.2
120880053.50807	0.1	0.1
120880063.50807	0.2	0.14142
120880073.50807	0.1	0.1
120880083.50807	0.2	0.14142
120880093.50807	0.4	0.2
120880103.50807	0.1	0.1
120880113.50807	0.3	0.17321
120880123.50807	0.3	0.17321
120880133.50807	0.4	0.2
120880153.50807	0.1	0.1
120880163.50807	0.3	0.17321
120880173.50807	0.5	0.22361
120880183.50807	0.2	0.14142
120880193.50807	0.1	0.1
120880213.50807	0.4	0.2
120880223.50807	0.3	0.17321
120880233.50807	0.1	0.1
120880243.50807	0.1	0.1
120880263.50807	0.3	0.17321
120880273.50807	0.2	0.14142
120880293.50807	0.3	0.17321
120880313.50807	0.2	0.14142
120880333.50807	0.4	0.2
120880343.50807	0.3	0.17321
120880363.50807	0.1	0.1
120880373.50807	0.1	0.1
120880383.50807	0.2	0.14142
120880403.50807	0.3	0.17321
120880423.50807	0.2	0.14142
120880433.50807	0.1	0.1
120880443.50807	0.2	0.14142
120880453.50807	0.1	0.1
120880483.50807	0.2	0.14142
120880493.50807	0.2	0.14142
120880513.50807	0.2	0.14142
120880523.50807	0.2	0.14142
120880533.50807	0.1	0.1
120880543.50807	0.2	0.14142
120880553.50807	0.2	0.14142
120880563.50807	0.3	0.17321
120880593.50807	0.1	0.1
120880603.50807	0.1	0.1
120880613.50807	0.1	0.1
120880623.50807	0.2	0.14142
120880633.50807	0.2	0.14142
120880663.50807	0.1	0.1
120880683.50807	0.1	0.1
120880693.50807	0.2	0.14142
120880703.50807	0.4	0.2
120880713.50807	0.2	0.14142
120880723.50807	0.2	0.14142
120880733.50807	0.1	0.1
120880743.50807	0.3	0.17321
120880753.50807	0.2	0.14142
120880763.50807	0.1	0.1
120880773.50807	0.1	0.1
120880803.50807	0.2	0.14142
120880843.50807	0.1	0.1
120880853.50807	0.1	0.1
120880863.50807	0.2	0.14142
120880873.50807	0.3	0.17321
120880883.50807	0.1	0.1
120880893.50807	0.1	0.1
120880903.50807	0.1	0.1
120880923.50807	0.2	0.14142
120880933.50807	0.1	0.1
120880943.50807	0.1	0.1
120880963.50807	0.1	0.1
120880973.50807	0.2	0.14142
120880983.50807	0.2	0.14142
120880993.50807	0.1	0.1
120881013.50807	0.2	0.14142
120881033.50807	0.1	0.1
120881043.50807	0.3	0.17321
120881053.50807	0.1	0.1
120881073.50807	0.1	0.1
120881083.50807	0.4	0.2
120881103.50807	0.3	0.17321
120881113.50807	0.2	0.14142
120881133.50807	0.2	0.14142
120881143.50807	0.1	0.1
120881173.50807	0.1	0.1
120881183.50807	0.2	0.14142
120881203.50807	0.1	0.1
120881213.50807	0.3	0.17321
120881223.50807	0.3	0.17321
120881233.50807	0.2	0.14142
120881253.50807	0.4	0.2
120881263.50807	0.3	0.17321
